dataset,query_id,regime,method,n,dim,k,allowed_count,selectivity,returned,recall_at_k,secure_topk_exact,failure_mode,policy_violations,deleted_violations,tenant_violations,latency_ms,raw_candidates,candidates,distance_evals,policy_checks,summary_checks,visited_cluster_count,certified,certificate_false_positive
breast-cancer,49,medium,AdaptivePostFilter-IVF,569,30,10,127,0.22319859402460457,10,1.0,1,none,0,0,0,0.9144790001300862,569,127,569,569,0,18,0,0
breast-cancer,49,medium,TenantPartition-IVF,569,30,10,127,0.22319859402460457,10,1.0,1,none,0,0,0,0.25994299994636094,240,77,240,240,0,8,0,0
breast-cancer,49,medium,PreFilter-IVF,569,30,10,127,0.22319859402460457,10,1.0,1,none,0,0,0,0.6368719998590677,251,70,70,251,6,6,0,0
breast-cancer,49,medium,PACER-A,569,30,10,127,0.22319859402460457,10,1.0,1,none,0,0,0,0.9982079998280824,127,118,127,127,12,12,1,0
breast-cancer,49,medium,PACER-C,569,30,10,127,0.22319859402460457,10,1.0,1,none,0,0,0,0.9532640001452819,127,118,127,127,12,12,1,0
breast-cancer,49,medium,PACER-X,569,30,10,127,0.22319859402460457,10,1.0,1,none,0,0,0,1.0348509999857924,127,118,127,127,12,12,1,0
breast-cancer,49,medium,StaleNoRecheck,569,30,10,127,0.22319859402460457,10,1.0,1,none,0,0,0,0.23011500002212415,240,84,240,240,0,8,0,0
breast-cancer,49,medium,NaiveNoPolicy,569,30,10,127,0.22319859402460457,10,0.3,0,ranking_truncation,7,0,0,0.08632300000499527,240,240,240,0,0,8,0,0
breast-cancer,50,narrow,ExactSecure,569,30,10,18,0.03163444639718805,10,1.0,1,none,0,0,0,0.3480259999832924,569,18,18,569,0,0,1,0
breast-cancer,50,narrow,PostFilter-IVF,569,30,10,18,0.03163444639718805,10,1.0,1,none,0,0,0,0.23278300000129093,240,16,240,240,0,8,0,0
breast-cancer,50,narrow,AdaptivePostFilter-IVF,569,30,10,18,0.03163444639718805,10,1.0,1,none,0,0,0,1.0894839999764372,569,18,569,569,0,18,0,0
breast-cancer,50,narrow,TenantPartition-IVF,569,30,10,18,0.03163444639718805,10,1.0,1,none,0,0,0,0.2718759999424947,240,16,240,240,0,8,0,0
breast-cancer,50,narrow,PreFilter-IVF,569,30,10,18,0.03163444639718805,10,1.0,1,none,0,0,0,0.4758999998557556,132,18,18,132,18,5,0,0
breast-cancer,50,narrow,PACER-A,569,30,10,18,0.03163444639718805,10,1.0,1,none,0,0,0,0.4559639999115461,18,18,18,18,9,5,1,0
breast-cancer,50,narrow,PACER-C,569,30,10,18,0.03163444639718805,10,1.0,1,none,0,0,0,0.4571310000756057,18,18,18,18,9,5,1,0
breast-cancer,50,narrow,PACER-X,569,30,10,18,0.03163444639718805,10,1.0,1,none,0,0,0,0.3839430000880384,18,18,18,18,9,5,1,0
breast-cancer,50,narrow,StaleNoRecheck,569,30,10,18,0.03163444639718805,10,1.0,1,none,0,0,0,0.25147099995592725,240,16,240,240,0,8,0,0
breast-cancer,50,narrow,NaiveNoPolicy,569,30,10,18,0.03163444639718805,10,0.3,0,ranking_truncation,7,1,0,0.09222700009559048,240,240,240,0,0,8,0,0
breast-cancer,51,cold,ExactSecure,569,30,10,13,0.022847100175746926,10,1.0,1,none,0,0,0,0.3186569999797939,569,13,13,569,0,0,1,0
breast-cancer,51,cold,PostFilter-IVF,569,30,10,13,0.022847100175746926,10,1.0,1,none,0,0,0,0.4257260000031238,240,13,240,240,0,8,0,0
breast-cancer,51,cold,AdaptivePostFilter-IVF,569,30,10,13,0.022847100175746926,10,1.0,1,none,0,0,0,0.9262900000521768,569,13,569,569,0,18,0,0
breast-cancer,51,cold,TenantPartition-IVF,569,30,10,13,0.022847100175746926,10,1.0,1,none,0,0,0,0.29014999995524704,240,13,240,240,0,8,0,0
breast-cancer,51,cold,PreFilter-IVF,569,30,10,13,0.022847100175746926,10,1.0,1,none,0,0,0,0.5023899998377601,242,13,13,242,10,6,0,0
breast-cancer,51,cold,PACER-A,569,30,10,13,0.022847100175746926,10,1.0,1,none,0,0,0,0.49627999987933435,15,13,15,15,10,6,1,0
breast-cancer,51,cold,PACER-C,569,30,10,13,0.022847100175746926,10,1.0,1,none,0,0,0,0.4485029999159451,15,13,15,15,10,6,1,0
breast-cancer,51,cold,PACER-X,569,30,10,13,0.022847100175746926,10,1.0,1,none,0,0,0,0.3947180000523076,15,13,15,15,10,6,1,0
breast-cancer,51,cold,StaleNoRecheck,569,30,10,13,0.022847100175746926,10,0.8,0,ranking_truncation,0,2,0,0.21574099991994444,240,15,240,240,0,8,0,0
breast-cancer,51,cold,NaiveNoPolicy,569,30,10,13,0.022847100175746926,10,0.0,0,ranking_truncation,9,1,0,0.08884999988367781,240,240,240,0,0,8,0,0
breast-cancer,52,broad,ExactSecure,569,30,10,526,0.9244288224956063,10,1.0,1,none,0,0,0,0.3453499998613552,569,526,526,569,0,0,1,0
breast-cancer,52,broad,PostFilter-IVF,569,30,10,526,0.9244288224956063,10,1.0,1,none,0,0,0,0.24674300016158668,213,197,213,213,0,8,0,0
breast-cancer,52,broad,AdaptivePostFilter-IVF,569,30,10,526,0.9244288224956063,10,1.0,1,none,0,0,0,1.1286120000022493,569,526,569,569,0,18,0,0
breast-cancer,52,broad,TenantPartition-IVF,569,30,10,526,0.9244288224956063,10,1.0,1,none,0,0,0,0.4418670000632119,213,197,213,213,0,8,0,0
breast-cancer,52,broad,PreFilter-IVF,569,30,10,526,0.9244288224956063,10,1.0,1,none,0,0,0,1.1262779999015038,213,197,197,213,8,8,0,0
breast-cancer,52,broad,PACER-A,569,30,10,526,0.9244288224956063,10,1.0,1,none,0,0,0,1.081532999933188,240,222,240,240,9,9,0,0
breast-cancer,52,broad,PACER-C,569,30,10,526,0.9244288224956063,10,1.0,1,none,0,0,0,1.0508880000088539,271,251,271,271,10,10,1,0
breast-cancer,52,broad,PACER-X,569,30,10,526,0.9244288224956063,10,1.0,1,none,0,0,0,1.1646920002021943,271,251,271,271,10,10,1,0
breast-cancer,52,broad,StaleNoRecheck,569,30,10,526,0.9244288224956063,10,1.0,1,none,0,0,0,0.21920399990449368,213,213,213,213,0,8,0,0
breast-cancer,52,broad,NaiveNoPolicy,569,30,10,526,0.9244288224956063,10,1.0,1,none,0,0,0,0.09578699996382056,213,213,213,0,0,8,0,0
breast-cancer,53,medium,ExactSecure,569,30,10,100,0.1757469244288225,10,1.0,1,none,0,0,0,0.34513399987190496,569,100,100,569,0,0,1,0
breast-cancer,53,medium,PostFilter-IVF,569,30,10,100,0.1757469244288225,10,1.0,1,none,0,0,0,0.18169700001635647,173,37,173,173,0,8,0,0
breast-cancer,53,medium,AdaptivePostFilter-IVF,569,30,10,100,0.1757469244288225,10,1.0,1,none,0,0,0,0.9228890000940737,569,100,569,569,0,18,0,0
breast-cancer,53,medium,TenantPartition-IVF,569,30,10,100,0.1757469244288225,10,1.0,1,none,0,0,0,0.20336099987616763,173,37,173,173,0,8,0,0
breast-cancer,53,medium,PreFilter-IVF,569,30,10,100,0.1757469244288225,10,1.0,1,none,0,0,0,0.5321829999047623,204,49,49,204,9,8,0,0
breast-cancer,53,medium,PACER-A,569,30,10,100,0.1757469244288225,10,1.0,1,none,0,0,0,1.2675599998601683,117,100,117,117,18,16,1,0
breast-cancer,53,medium,PACER-C,569,30,10,100,0.1757469244288225,10,1.0,1,none,0,0,0,1.179360999913115,117,100,117,117,18,16,1,0
breast-cancer,53,medium,PACER-X,569,30,10,100,0.1757469244288225,10,1.0,1,none,0,0,0,1.1884240000199497,117,100,117,117,18,16,1,0
breast-cancer,53,medium,StaleNoRecheck,569,30,10,100,0.1757469244288225,10,1.0,1,none,0,0,0,0.20612299999811512,173,40,173,173,0,8,0,0
breast-cancer,53,medium,NaiveNoPolicy,569,30,10,100,0.1757469244288225,10,0.1,0,ranking_truncation,9,1,0,0.07094099987625668,173,173,173,0,0,8,0,0
breast-cancer,54,narrow,ExactSecure,569,30,10,17,0.029876977152899824,10,1.0,1,none,0,0,0,0.39049200017871044,569,17,17,569,0,0,1,0
breast-cancer,54,narrow,PostFilter-IVF,569,30,10,17,0.029876977152899824,10,1.0,1,none,0,0,0,0.23525699998572236,240,16,240,240,0,8,0,0
breast-cancer,54,narrow,AdaptivePostFilter-IVF,569,30,10,17,0.029876977152899824,10,1.0,1,none,0,0,0,0.9249140000520129,569,17,569,569,0,18,0,0
breast-cancer,54,narrow,TenantPartition-IVF,569,30,10,17,0.029876977152899824,10,1.0,1,none,0,0,0,0.26204400001006434,240,16,240,240,0,8,0,0
breast-cancer,54,narrow,PreFilter-IVF,569,30,10,17,0.029876977152899824,10,1.0,1,none,0,0,0,0.30513799993059365,150,17,17,150,18,3,0,0
breast-cancer,54,narrow,PACER-A,569,30,10,17,0.029876977152899824,10,1.0,1,none,0,0,0,0.2922560001934471,19,17,19,19,4,3,1,0
breast-cancer,54,narrow,PACER-C,569,30,10,17,0.029876977152899824,10,1.0,1,none,0,0,0,0.24765500006651564,19,17,19,19,4,3,1,0
breast-cancer,54,narrow,PACER-X,569,30,10,17,0.029876977152899824,10,1.0,1,none,0,0,0,0.28239899984328076,19,17,19,19,4,3,1,0
breast-cancer,54,narrow,StaleNoRecheck,569,30,10,17,0.029876977152899824,10,0.8,0,ranking_truncation,0,2,0,0.2418139999917912,240,18,240,240,0,8,0,0
breast-cancer,54,narrow,NaiveNoPolicy,569,30,10,17,0.029876977152899824,10,0.2,0,ranking_truncation,7,2,0,0.08582399982515199,240,240,240,0,0,8,0,0
breast-cancer,55,cold,ExactSecure,569,30,10,12,0.0210896309314587,10,1.0,1,none,0,0,0,0.38451699992947397,569,12,12,569,0,0,1,0
breast-cancer,55,cold,PostFilter-IVF,569,30,10,12,0.0210896309314587,9,0.9,0,candidate_starvation,0,0,0,0.1967230000445852,223,9,223,223,0,8,0,0
breast-cancer,55,cold,AdaptivePostFilter-IVF,569,30,10,12,0.0210896309314587,10,1.0,1,none,0,0,0,0.927744999899005,569,12,569,569,0,18,0,0
breast-cancer,55,cold,TenantPartition-IVF,569,30,10,12,0.0210896309314587,9,0.9,0,candidate_starvation,0,0,0,0.20883999991383462,223,9,223,223,0,8,0,0
breast-cancer,55,cold,PreFilter-IVF,569,30,10,12,0.0210896309314587,10,1.0,1,none,0,0,0,0.42739800005620054,228,12,12,228,18,6,0,0
breast-cancer,55,cold,PACER-A,569,30,10,12,0.0210896309314587,10,1.0,1,none,0,0,0,0.41694399988045916,12,12,12,12,16,6,1,0
breast-cancer,55,cold,PACER-C,569,30,10,12,0.0210896309314587,10,1.0,1,none,0,0,0,0.43446600011520786,12,12,12,12,16,6,1,0
breast-cancer,55,cold,PACER-X,569,30,10,12,0.0210896309314587,10,1.0,1,none,0,0,0,0.4227700001138146,12,12,12,12,16,6,1,0
breast-cancer,55,cold,StaleNoRecheck,569,30,10,12,0.0210896309314587,9,0.9,0,candidate_starvation,0,0,0,0.18213699991065369,223,9,223,223,0,8,0,0
breast-cancer,55,cold,NaiveNoPolicy,569,30,10,12,0.0210896309314587,10,0.1,0,ranking_truncation,9,0,0,0.06953500019335479,223,223,223,0,0,8,0,0
breast-cancer,56,broad,ExactSecure,569,30,10,531,0.9332161687170475,10,1.0,1,none,0,0,0,0.365957999974853,569,531,531,569,0,0,1,0
breast-cancer,56,broad,PostFilter-IVF,569,30,10,531,0.9332161687170475,10,1.0,1,none,0,0,0,0.21125300008861814,206,193,206,206,0,8,0,0
breast-cancer,56,broad,AdaptivePostFilter-IVF,569,30,10,531,0.9332161687170475,10,1.0,1,none,0,0,0,0.8913100000427221,569,531,569,569,0,18,0,0
breast-cancer,56,broad,TenantPartition-IVF,569,30,10,531,0.9332161687170475,10,1.0,1,none,0,0,0,0.2600880000045436,206,193,206,206,0,8,0,0
breast-cancer,56,broad,PreFilter-IVF,569,30,10,531,0.9332161687170475,10,1.0,1,none,0,0,0,0.8734089999506978,250,236,236,250,8,8,0,0
breast-cancer,56,broad,PACER-A,569,30,10,531,0.9332161687170475,10,1.0,1,none,0,0,0,0.8527099998900667,240,226,240,240,8,8,0,0
breast-cancer,56,broad,PACER-C,569,30,10,531,0.9332161687170475,10,1.0,1,none,0,0,0,1.0731679999480548,323,303,323,323,11,11,1,0
breast-cancer,56,broad,PACER-X,569,30,10,531,0.9332161687170475,10,1.0,1,none,0,0,0,1.1348550001457625,323,303,323,323,11,11,1,0
breast-cancer,56,broad,StaleNoRecheck,569,30,10,531,0.9332161687170475,10,0.8,0,ranking_truncation,0,2,0,0.20811899980799353,206,206,206,206,0,8,0,0
breast-cancer,56,broad,NaiveNoPolicy,569,30,10,531,0.9332161687170475,10,0.8,0,ranking_truncation,0,2,0,0.06932300016160298,206,206,206,0,0,8,0,0
breast-cancer,57,medium,ExactSecure,569,30,10,99,0.17398945518453426,10,1.0,1,none,0,0,0,0.40217099990513816,569,99,99,569,0,0,1,0
breast-cancer,57,medium,PostFilter-IVF,569,30,10,99,0.17398945518453426,10,1.0,1,none,0,0,0,0.2309199999217526,240,53,240,240,0,8,0,0
breast-cancer,57,medium,AdaptivePostFilter-IVF,569,30,10,99,0.17398945518453426,10,1.0,1,none,0,0,0,0.9854190000169183,569,99,569,569,0,18,0,0
breast-cancer,57,medium,TenantPartition-IVF,569,30,10,99,0.17398945518453426,10,1.0,1,none,0,0,0,0.2946390000033716,240,53,240,240,0,8,0,0
breast-cancer,57,medium,PreFilter-IVF,569,30,10,99,0.17398945518453426,10,1.0,1,none,0,0,0,0.7849629998872842,251,47,47,251,6,6,0,0
breast-cancer,57,medium,PACER-A,569,30,10,99,0.17398945518453426,10,1.0,1,none,0,0,0,1.470049999852563,86,79,86,86,11,11,1,0
breast-cancer,57,medium,PACER-C,569,30,10,99,0.17398945518453426,10,1.0,1,none,0,0,0,1.4438479997807008,86,79,86,86,11,11,1,0
breast-cancer,57,medium,PACER-X,569,30,10,99,0.17398945518453426,10,1.0,1,none,0,0,0,1.528186000086862,86,79,86,86,11,11,1,0
breast-cancer,57,medium,StaleNoRecheck,569,30,10,99,0.17398945518453426,10,0.8,0,ranking_truncation,0,2,0,0.41006700007528707,240,58,240,240,0,8,0,0
breast-cancer,57,medium,NaiveNoPolicy,569,30,10,99,0.17398945518453426,10,0.2,0,ranking_truncation,7,2,0,0.15108099978533573,240,240,240,0,0,8,0,0
breast-cancer,58,narrow,ExactSecure,569,30,10,28,0.0492091388400703,10,1.0,1,none,0,0,0,0.6492229999821575,569,28,28,569,0,0,1,0
breast-cancer,58,narrow,PostFilter-IVF,569,30,10,28,0.0492091388400703,10,1.0,1,none,0,0,0,0.46955599987086316,240,21,240,240,0,8,0,0
breast-cancer,58,narrow,AdaptivePostFilter-IVF,569,30,10,28,0.0492091388400703,10,1.0,1,none,0,0,0,1.6257549998499599,569,28,569,569,0,18,0,0
breast-cancer,58,narrow,TenantPartition-IVF,569,30,10,28,0.0492091388400703,10,1.0,1,none,0,0,0,0.4809290001048794,240,21,240,240,0,8,0,0
breast-cancer,58,narrow,PreFilter-IVF,569,30,10,28,0.0492091388400703,10,1.0,1,none,0,0,0,0.6684880002012505,255,17,17,255,6,6,0,0
breast-cancer,58,narrow,PACER-A,569,30,10,28,0.0492091388400703,10,1.0,1,none,0,0,0,1.2383929999941756,31,28,31,31,12,10,1,0
breast-cancer,58,narrow,PACER-C,569,30,10,28,0.0492091388400703,10,1.0,1,none,0,0,0,1.2865729997884046,31,28,31,31,12,10,1,0
breast-cancer,58,narrow,PACER-X,569,30,10,28,0.0492091388400703,10,1.0,1,none,0,0,0,0.8687189999818656,31,28,31,31,12,10,1,0
breast-cancer,58,narrow,StaleNoRecheck,569,30,10,28,0.0492091388400703,10,0.9,0,ranking_truncation,0,1,0,0.228369000069506,240,24,240,240,0,8,0,0
breast-cancer,58,narrow,NaiveNoPolicy,569,30,10,28,0.0492091388400703,10,0.4,0,ranking_truncation,6,0,0,0.088637999851926,240,240,240,0,0,8,0,0
breast-cancer,59,cold,ExactSecure,569,30,10,27,0.04745166959578207,10,1.0,1,none,0,0,0,0.3461020000941062,569,27,27,569,0,0,1,0
breast-cancer,59,cold,PostFilter-IVF,569,30,10,27,0.04745166959578207,10,0.9,0,ranking_truncation,0,0,0,0.24349000000256638,212,11,212,212,0,8,0,0
breast-cancer,59,cold,AdaptivePostFilter-IVF,569,30,10,27,0.04745166959578207,10,1.0,1,none,0,0,0,0.9246749998510495,569,27,569,569,0,18,0,0
breast-cancer,59,cold,TenantPartition-IVF,569,30,10,27,0.04745166959578207,10,0.9,0,ranking_truncation,0,0,0,0.2164229999834788,212,11,212,212,0,8,0,0
breast-cancer,59,cold,PreFilter-IVF,569,30,10,27,0.04745166959578207,10,1.0,1,none,0,0,0,0.46396300012929714,272,27,27,272,13,8,0,0
breast-cancer,59,cold,PACER-A,569,30,10,27,0.04745166959578207,10,1.0,1,none,0,0,0,0.6052230000932468,27,27,27,27,13,8,1,0
breast-cancer,59,cold,PACER-C,569,30,10,27,0.04745166959578207,10,1.0,1,none,0,0,0,0.6257550001009804,27,27,27,27,13,8,1,0
breast-cancer,59,cold,PACER-X,569,30,10,27,0.04745166959578207,10,1.0,1,none,0,0,0,0.576740000042264,27,27,27,27,13,8,1,0
breast-cancer,59,cold,StaleNoRecheck,569,30,10,27,0.04745166959578207,10,0.9,0,ranking_truncation,0,0,0,0.19065800006501377,212,11,212,212,0,8,0,0
breast-cancer,59,cold,NaiveNoPolicy,569,30,10,27,0.04745166959578207,10,0.2,0,ranking_truncation,8,0,0,0.08052799989854975,212,212,212,0,0,8,0,0
breast-cancer,60,broad,ExactSecure,569,30,10,531,0.9332161687170475,10,1.0,1,none,0,0,0,0.3956600000947219,569,531,531,569,0,0,1,0
breast-cancer,60,broad,PostFilter-IVF,569,30,10,531,0.9332161687170475,10,1.0,1,none,0,0,0,0.28893199987578555,240,222,240,240,0,8,0,0
breast-cancer,60,broad,AdaptivePostFilter-IVF,569,30,10,531,0.9332161687170475,10,1.0,1,none,0,0,0,1.003300000093077,569,531,569,569,0,18,0,0
breast-cancer,60,broad,TenantPartition-IVF,569,30,10,531,0.9332161687170475,10,1.0,1,none,0,0,0,0.2620100001422543,240,222,240,240,0,8,0,0
breast-cancer,60,broad,PreFilter-IVF,569,30,10,531,0.9332161687170475,10,1.0,1,none,0,0,0,0.8885709999049141,251,233,233,251,6,6,0,0
breast-cancer,60,broad,PACER-A,569,30,10,531,0.9332161687170475,10,1.0,1,none,0,0,0,0.8297229999243427,240,224,240,240,6,6,0,0
breast-cancer,60,broad,PACER-C,569,30,10,531,0.9332161687170475,10,1.0,1,none,0,0,0,1.0812259999966045,369,343,369,369,11,11,1,0
breast-cancer,60,broad,PACER-X,569,30,10,531,0.9332161687170475,10,1.0,1,none,0,0,0,1.1610240001118655,369,343,369,369,11,11,1,0
breast-cancer,60,broad,StaleNoRecheck,569,30,10,531,0.9332161687170475,10,0.8,0,ranking_truncation,0,2,0,0.23162399998000183,240,240,240,240,0,8,0,0
breast-cancer,60,broad,NaiveNoPolicy,569,30,10,531,0.9332161687170475,10,0.8,0,ranking_truncation,0,2,0,0.08263099994110235,240,240,240,0,0,8,0,0
breast-cancer,61,medium,ExactSecure,569,30,10,102,0.17926186291739896,10,1.0,1,none,0,0,0,0.34445800019966555,569,102,102,569,0,0,1,0
breast-cancer,61,medium,PostFilter-IVF,569,30,10,102,0.17926186291739896,10,1.0,1,none,0,0,0,0.22524699988935026,240,60,240,240,0,8,0,0
breast-cancer,61,medium,AdaptivePostFilter-IVF,569,30,10,102,0.17926186291739896,10,1.0,1,none,0,0,0,0.9072049999758747,569,102,569,569,0,18,0,0
breast-cancer,61,medium,TenantPartition-IVF,569,30,10,102,0.17926186291739896,10,1.0,1,none,0,0,0,0.29495300009330094,240,60,240,240,0,8,0,0
breast-cancer,61,medium,PreFilter-IVF,569,30,10,102,0.17926186291739896,10,1.0,1,none,0,0,0,0.5047670001658844,244,64,64,244,7,7,0,0
breast-cancer,61,medium,PACER-A,569,30,10,102,0.17926186291739896,10,1.0,1,none,0,0,0,1.0099109999828215,102,94,102,102,13,13,1,0
breast-cancer,61,medium,PACER-C,569,30,10,102,0.17926186291739896,10,1.0,1,none,0,0,0,0.9840100001383689,102,94,102,102,13,13,1,0
breast-cancer,61,medium,PACER-X,569,30,10,102,0.17926186291739896,10,1.0,1,none,0,0,0,0.9783719999632012,102,94,102,102,13,13,1,0
breast-cancer,61,medium,StaleNoRecheck,569,30,10,102,0.17926186291739896,10,1.0,1,none,0,0,0,0.22462800006906036,240,67,240,240,0,8,0,0
breast-cancer,61,medium,NaiveNoPolicy,569,30,10,102,0.17926186291739896,10,0.5,0,ranking_truncation,5,0,0,0.08505200003128266,240,240,240,0,0,8,0,0
breast-cancer,62,narrow,ExactSecure,569,30,10,16,0.028119507908611598,10,1.0,1,none,0,0,0,0.31398900000567664,569,16,16,569,0,0,1,0
breast-cancer,62,narrow,PostFilter-IVF,569,30,10,16,0.028119507908611598,10,1.0,1,none,0,0,0,0.2829709999332408,240,14,240,240,0,8,0,0
breast-cancer,62,narrow,AdaptivePostFilter-IVF,569,30,10,16,0.028119507908611598,10,1.0,1,none,0,0,0,0.8837240000048041,569,16,569,569,0,18,0,0
breast-cancer,62,narrow,TenantPartition-IVF,569,30,10,16,0.028119507908611598,10,1.0,1,none,0,0,0,0.25621500003580877,240,14,240,240,0,8,0,0
breast-cancer,62,narrow,PreFilter-IVF,569,30,10,16,0.028119507908611598,10,1.0,1,none,0,0,0,0.31439599979421473,174,16,16,174,18,4,0,0
breast-cancer,62,narrow,PACER-A,569,30,10,16,0.028119507908611598,10,1.0,1,none,0,0,0,0.3192560000115918,17,16,17,17,10,4,1,0
breast-cancer,62,narrow,PACER-C,569,30,10,16,0.028119507908611598,10,1.0,1,none,0,0,0,0.3539159999945696,17,16,17,17,10,4,1,0
breast-cancer,62,narrow,PACER-X,569,30,10,16,0.028119507908611598,10,1.0,1,none,0,0,0,0.30678400003125716,17,16,17,17,10,4,1,0
breast-cancer,62,narrow,StaleNoRecheck,569,30,10,16,0.028119507908611598,10,0.9,0,ranking_truncation,0,1,0,0.2175859999624663,240,15,240,240,0,8,0,0
breast-cancer,62,narrow,NaiveNoPolicy,569,30,10,16,0.028119507908611598,10,0.2,0,ranking_truncation,8,0,0,0.08384700004171464,240,240,240,0,0,8,0,0
breast-cancer,63,cold,ExactSecure,569,30,10,5,0.008787346221441126,5,1.0,1,none,0,0,0,0.30297600005724235,569,5,5,569,0,0,1,0
breast-cancer,63,cold,PostFilter-IVF,569,30,10,5,0.008787346221441126,2,0.4,0,candidate_starvation,0,0,0,0.17329399997834116,185,2,185,185,0,8,0,0
breast-cancer,63,cold,AdaptivePostFilter-IVF,569,30,10,5,0.008787346221441126,5,1.0,1,none,0,0,0,0.8320930000991211,569,5,569,569,0,18,0,0
breast-cancer,63,cold,TenantPartition-IVF,569,30,10,5,0.008787346221441126,2,0.4,0,candidate_starvation,0,0,0,0.17079300005207187,185,2,185,185,0,8,0,0
breast-cancer,63,cold,PreFilter-IVF,569,30,10,5,0.008787346221441126,5,1.0,1,none,0,0,0,0.2838100001554267,129,5,5,129,18,5,0,0
breast-cancer,63,cold,PACER-A,569,30,10,5,0.008787346221441126,5,1.0,1,none,0,0,0,0.35491400012688246,6,5,6,6,15,5,1,0
breast-cancer,63,cold,PACER-C,569,30,10,5,0.008787346221441126,5,1.0,1,none,0,0,0,0.3374769999027194,6,5,6,6,15,5,1,0
breast-cancer,63,cold,PACER-X,569,30,10,5,0.008787346221441126,5,1.0,1,none,0,0,0,0.3263099999912811,6,5,6,6,15,5,1,0
breast-cancer,63,cold,StaleNoRecheck,569,30,10,5,0.008787346221441126,2,0.4,0,candidate_starvation,0,0,0,0.16233600013038085,185,2,185,185,0,8,0,0
breast-cancer,63,cold,NaiveNoPolicy,569,30,10,5,0.008787346221441126,10,0.2,0,ranking_truncation,9,1,1,0.06582299988622253,185,185,185,0,0,8,0,0
breast-cancer,64,broad,ExactSecure,569,30,10,531,0.9332161687170475,10,1.0,1,none,0,0,0,0.3604710000217892,569,531,531,569,0,0,1,0
breast-cancer,64,broad,PostFilter-IVF,569,30,10,531,0.9332161687170475,10,1.0,1,none,0,0,0,0.22917599994798366,240,220,240,240,0,8,0,0
breast-cancer,64,broad,AdaptivePostFilter-IVF,569,30,10,531,0.9332161687170475,10,1.0,1,none,0,0,0,0.8913839999422635,569,531,569,569,0,18,0,0
breast-cancer,64,broad,TenantPartition-IVF,569,30,10,531,0.9332161687170475,10,1.0,1,none,0,0,0,0.2611300001262862,240,220,240,240,0,8,0,0
breast-cancer,64,broad,PreFilter-IVF,569,30,10,531,0.9332161687170475,10,1.0,1,none,0,0,0,0.8127969999804918,255,237,237,255,6,6,0,0
breast-cancer,64,broad,PACER-A,569,30,10,531,0.9332161687170475,10,1.0,1,none,0,0,0,0.8440269998573058,240,222,240,240,6,6,0,0
breast-cancer,64,broad,PACER-C,569,30,10,531,0.9332161687170475,10,1.0,1,none,0,0,0,1.1729529999229271,381,355,381,381,12,12,1,0
breast-cancer,64,broad,PACER-X,569,30,10,531,0.9332161687170475,10,1.0,1,none,0,0,0,1.239144999999553,381,355,381,381,12,12,1,0
breast-cancer,64,broad,StaleNoRecheck,569,30,10,531,0.9332161687170475,10,0.9,0,ranking_truncation,0,1,0,0.27712600012819166,240,240,240,240,0,8,0,0
breast-cancer,64,broad,NaiveNoPolicy,569,30,10,531,0.9332161687170475,10,0.9,0,ranking_truncation,0,1,0,0.08965300003183074,240,240,240,0,0,8,0,0
breast-cancer,65,medium,ExactSecure,569,30,10,132,0.23198594024604569,10,1.0,1,none,0,0,0,0.3187570000591222,569,132,132,569,0,0,1,0
breast-cancer,65,medium,PostFilter-IVF,569,30,10,132,0.23198594024604569,10,1.0,1,none,0,0,0,0.23284400003831252,213,61,213,213,0,8,0,0
breast-cancer,65,medium,AdaptivePostFilter-IVF,569,30,10,132,0.23198594024604569,10,1.0,1,none,0,0,0,0.8844689998568356,569,132,569,569,0,18,0,0
breast-cancer,65,medium,TenantPartition-IVF,569,30,10,132,0.23198594024604569,10,1.0,1,none,0,0,0,0.22391300012714055,213,61,213,213,0,8,0,0
breast-cancer,65,medium,PreFilter-IVF,569,30,10,132,0.23198594024604569,10,1.0,1,none,0,0,0,0.644091000140179,240,57,57,240,8,8,0,0
breast-cancer,65,medium,PACER-A,569,30,10,132,0.23198594024604569,10,1.0,1,none,0,0,0,0.7903050000095391,71,67,71,71,10,10,1,0
breast-cancer,65,medium,PACER-C,569,30,10,132,0.23198594024604569,10,1.0,1,none,0,0,0,0.7428199999139906,71,67,71,71,10,10,1,0
breast-cancer,65,medium,PACER-X,569,30,10,132,0.23198594024604569,10,1.0,1,none,0,0,0,0.7761449999179604,71,67,71,71,10,10,1,0
breast-cancer,65,medium,StaleNoRecheck,569,30,10,132,0.23198594024604569,10,0.9,0,ranking_truncation,0,1,0,0.1927460000388237,213,65,213,213,0,8,0,0
breast-cancer,65,medium,NaiveNoPolicy,569,30,10,132,0.23198594024604569,10,0.4,0,ranking_truncation,6,1,0,0.07024799992905173,213,213,213,0,0,8,0,0
breast-cancer,66,narrow,ExactSecure,569,30,10,17,0.029876977152899824,10,1.0,1,none,0,0,0,0.36315400006969867,569,17,17,569,0,0,1,0
breast-cancer,66,narrow,PostFilter-IVF,569,30,10,17,0.029876977152899824,10,1.0,1,none,0,0,0,0.2644329999839101,240,16,240,240,0,8,0,0
breast-cancer,66,narrow,AdaptivePostFilter-IVF,569,30,10,17,0.029876977152899824,10,1.0,1,none,0,0,0,0.888212999825555,569,17,569,569,0,18,0,0
breast-cancer,66,narrow,TenantPartition-IVF,569,30,10,17,0.029876977152899824,10,1.0,1,none,0,0,0,0.25423400006729935,240,16,240,240,0,8,0,0
