dataset,query_id,regime,method,n,dim,k,allowed_count,selectivity,returned,recall_at_k,secure_topk_exact,failure_mode,policy_violations,deleted_violations,tenant_violations,latency_ms,raw_candidates,candidates,distance_evals,policy_checks,summary_checks,visited_cluster_count,certified,certificate_false_positive
digits,69,medium,ExactSecure,1797,64,10,172,0.09571508069003895,10,1.0,1,none,0,0,0,0.9087609998914559,1797,172,172,1797,0,0,1,0
digits,69,medium,PostFilter-IVF,1797,64,10,172,0.09571508069003895,10,1.0,1,none,0,0,0,0.4552410000542295,621,56,621,621,0,8,0,0
digits,69,medium,AdaptivePostFilter-IVF,1797,64,10,172,0.09571508069003895,10,1.0,1,none,0,0,0,1.9209940001019277,1797,172,1797,1797,0,28,0,0
digits,69,medium,TenantPartition-IVF,1797,64,10,172,0.09571508069003895,10,1.0,1,none,0,0,0,0.4410949998145952,621,56,621,621,0,8,0,0
digits,69,medium,PreFilter-IVF,1797,64,10,172,0.09571508069003895,10,1.0,1,none,0,0,0,0.9571149998919282,695,66,66,695,12,8,0,0
digits,69,medium,PACER-A,1797,64,10,172,0.09571508069003895,10,1.0,1,none,0,0,0,1.5189009998266556,184,172,184,184,28,19,1,0
digits,69,medium,PACER-C,1797,64,10,172,0.09571508069003895,10,1.0,1,none,0,0,0,1.479390999975294,184,172,184,184,28,19,1,0
digits,69,medium,PACER-X,1797,64,10,172,0.09571508069003895,10,1.0,1,none,0,0,0,1.4596710000205348,184,172,184,184,28,19,1,0
digits,69,medium,StaleNoRecheck,1797,64,10,172,0.09571508069003895,10,0.9,0,ranking_truncation,0,1,0,0.4668619999392831,621,61,621,621,0,8,0,0
digits,69,medium,NaiveNoPolicy,1797,64,10,172,0.09571508069003895,10,0.2,0,ranking_truncation,7,1,0,0.1368660000480304,621,621,621,0,0,8,0,0
digits,70,narrow,ExactSecure,1797,64,10,8,0.004451864218141347,8,1.0,1,none,0,0,0,0.9228609999354376,1797,8,8,1797,0,0,1,0
digits,70,narrow,PostFilter-IVF,1797,64,10,8,0.004451864218141347,8,1.0,1,none,0,0,0,0.4943559999901481,716,8,716,716,0,8,0,0
digits,70,narrow,AdaptivePostFilter-IVF,1797,64,10,8,0.004451864218141347,8,1.0,1,none,0,0,0,1.9412059998558107,1797,8,1797,1797,0,28,0,0
digits,70,narrow,TenantPartition-IVF,1797,64,10,8,0.004451864218141347,8,1.0,1,none,0,0,0,0.40382799988947227,716,8,716,716,0,8,0,0
digits,70,narrow,PreFilter-IVF,1797,64,10,8,0.004451864218141347,8,1.0,1,none,0,0,0,0.23297999996430008,149,8,8,149,28,1,0,0
digits,70,narrow,PACER-A,1797,64,10,8,0.004451864218141347,8,1.0,1,none,0,0,0,0.1205410001148266,8,8,8,8,5,1,1,0
digits,70,narrow,PACER-C,1797,64,10,8,0.004451864218141347,8,1.0,1,none,0,0,0,0.1048439999067341,8,8,8,8,5,1,1,0
digits,70,narrow,PACER-X,1797,64,10,8,0.004451864218141347,8,1.0,1,none,0,0,0,0.10131499993804027,8,8,8,8,5,1,1,0
digits,70,narrow,StaleNoRecheck,1797,64,10,8,0.004451864218141347,8,1.0,1,none,0,0,0,0.603815999966173,716,8,716,716,0,8,0,0
digits,70,narrow,NaiveNoPolicy,1797,64,10,8,0.004451864218141347,10,0.25,0,ranking_truncation,8,0,0,0.1581710000664316,716,716,716,0,0,8,0,0
digits,71,cold,ExactSecure,1797,64,10,55,0.03060656649972176,10,1.0,1,none,0,0,0,0.9044209998592123,1797,55,55,1797,0,0,1,0
digits,71,cold,PostFilter-IVF,1797,64,10,55,0.03060656649972176,10,1.0,1,none,0,0,0,0.6468460001087806,720,50,720,720,0,8,0,0
digits,71,cold,AdaptivePostFilter-IVF,1797,64,10,55,0.03060656649972176,10,1.0,1,none,0,0,0,2.1193499999299092,1797,55,1797,1797,0,28,0,0
digits,71,cold,TenantPartition-IVF,1797,64,10,55,0.03060656649972176,10,1.0,1,none,0,0,0,0.38946299991948763,720,50,720,720,0,8,0,0
digits,71,cold,PreFilter-IVF,1797,64,10,55,0.03060656649972176,10,1.0,1,none,0,0,0,0.39386399998875277,387,55,55,387,28,4,0,0
digits,71,cold,PACER-A,1797,64,10,55,0.03060656649972176,10,1.0,1,none,0,0,0,0.3950099999201484,68,55,68,68,13,4,1,0
digits,71,cold,PACER-C,1797,64,10,55,0.03060656649972176,10,1.0,1,none,0,0,0,0.45742600013909396,68,55,68,68,13,4,1,0
digits,71,cold,PACER-X,1797,64,10,55,0.03060656649972176,10,1.0,1,none,0,0,0,0.372483000091961,68,55,68,68,13,4,1,0
digits,71,cold,StaleNoRecheck,1797,64,10,55,0.03060656649972176,10,0.8,0,ranking_truncation,0,2,0,0.5457350000597216,720,59,720,720,0,8,0,0
digits,71,cold,NaiveNoPolicy,1797,64,10,55,0.03060656649972176,10,0.1,0,ranking_truncation,9,1,3,0.18249400000058813,720,720,720,0,0,8,0,0
digits,72,broad,ExactSecure,1797,64,10,1649,0.9176405119643851,10,1.0,1,none,0,0,0,1.0656699998889962,1797,1649,1649,1797,0,0,1,0
digits,72,broad,PostFilter-IVF,1797,64,10,1649,0.9176405119643851,10,1.0,1,none,0,0,0,0.5941599999914615,617,569,617,617,0,8,0,0
digits,72,broad,AdaptivePostFilter-IVF,1797,64,10,1649,0.9176405119643851,10,1.0,1,none,0,0,0,2.360753999937515,1797,1649,1797,1797,0,28,0,0
digits,72,broad,TenantPartition-IVF,1797,64,10,1649,0.9176405119643851,10,1.0,1,none,0,0,0,0.5607610000879504,617,569,617,617,0,8,0,0
digits,72,broad,PreFilter-IVF,1797,64,10,1649,0.9176405119643851,10,1.0,1,none,0,0,0,1.7456979999224131,598,559,559,598,8,8,0,0
digits,72,broad,PACER-A,1797,64,10,1649,0.9176405119643851,10,1.0,1,none,0,0,0,1.655427000059717,720,668,720,720,10,10,0,0
digits,72,broad,PACER-C,1797,64,10,1649,0.9176405119643851,10,1.0,1,none,0,0,0,4.013815000007526,1784,1638,1784,1784,27,27,1,0
digits,72,broad,PACER-X,1797,64,10,1649,0.9176405119643851,10,1.0,1,none,0,0,0,3.6562539999067667,1784,1638,1784,1784,27,27,1,0
digits,72,broad,StaleNoRecheck,1797,64,10,1649,0.9176405119643851,10,1.0,1,none,0,0,0,0.4780409999511903,617,617,617,617,0,8,0,0
digits,72,broad,NaiveNoPolicy,1797,64,10,1649,0.9176405119643851,10,1.0,1,none,0,0,0,0.18055600003208383,617,617,617,0,0,8,0,0
digits,73,medium,ExactSecure,1797,64,10,366,0.2036727879799666,10,1.0,1,none,0,0,0,1.009909999993397,1797,366,366,1797,0,0,1,0
digits,73,medium,PostFilter-IVF,1797,64,10,366,0.2036727879799666,10,1.0,1,none,0,0,0,0.4610749999756081,527,196,527,527,0,8,0,0
digits,73,medium,AdaptivePostFilter-IVF,1797,64,10,366,0.2036727879799666,10,1.0,1,none,0,0,0,2.2982620000675524,1797,366,1797,1797,0,28,0,0
digits,73,medium,TenantPartition-IVF,1797,64,10,366,0.2036727879799666,10,1.0,1,none,0,0,0,0.44062799997846014,527,196,527,527,0,8,0,0
digits,73,medium,PreFilter-IVF,1797,64,10,366,0.2036727879799666,10,1.0,1,none,0,0,0,1.1001380000834615,644,296,296,644,8,8,0,0
digits,73,medium,PACER-A,1797,64,10,366,0.2036727879799666,10,1.0,1,none,0,0,0,1.41084699998828,401,366,401,401,23,13,1,0
digits,73,medium,PACER-C,1797,64,10,366,0.2036727879799666,10,1.0,1,none,0,0,0,1.5215180001177941,401,366,401,401,23,13,1,0
digits,73,medium,PACER-X,1797,64,10,366,0.2036727879799666,10,1.0,1,none,0,0,0,1.3550479998230003,401,366,401,401,23,13,1,0
digits,73,medium,StaleNoRecheck,1797,64,10,366,0.2036727879799666,10,0.8,0,ranking_truncation,0,2,0,0.4047889999583276,527,213,527,527,0,8,0,0
digits,73,medium,NaiveNoPolicy,1797,64,10,366,0.2036727879799666,10,0.5,0,ranking_truncation,5,1,0,0.15795600006640598,527,527,527,0,0,8,0,0
digits,74,narrow,ExactSecure,1797,64,10,26,0.014468558708959377,10,1.0,1,none,0,0,0,1.1740560000816913,1797,26,26,1797,0,0,1,0
digits,74,narrow,PostFilter-IVF,1797,64,10,26,0.014468558708959377,10,1.0,1,none,0,0,0,0.7317080001030263,720,26,720,720,0,8,0,0
digits,74,narrow,AdaptivePostFilter-IVF,1797,64,10,26,0.014468558708959377,10,1.0,1,none,0,0,0,2.2090420000040467,1797,26,1797,1797,0,28,0,0
digits,74,narrow,TenantPartition-IVF,1797,64,10,26,0.014468558708959377,10,1.0,1,none,0,0,0,0.447240000085003,720,26,720,720,0,8,0,0
digits,74,narrow,PreFilter-IVF,1797,64,10,26,0.014468558708959377,10,1.0,1,none,0,0,0,0.5676319999565749,400,26,26,400,28,4,0,0
digits,74,narrow,PACER-A,1797,64,10,26,0.014468558708959377,10,1.0,1,none,0,0,0,0.645673999997598,26,26,26,26,8,4,1,0
digits,74,narrow,PACER-C,1797,64,10,26,0.014468558708959377,10,1.0,1,none,0,0,0,0.3890810000939382,26,26,26,26,8,4,1,0
digits,74,narrow,PACER-X,1797,64,10,26,0.014468558708959377,10,1.0,1,none,0,0,0,0.5503120000867057,26,26,26,26,8,4,1,0
digits,74,narrow,StaleNoRecheck,1797,64,10,26,0.014468558708959377,10,1.0,1,none,0,0,0,0.6496309999874939,720,26,720,720,0,8,0,0
digits,74,narrow,NaiveNoPolicy,1797,64,10,26,0.014468558708959377,10,0.4,0,ranking_truncation,6,1,1,0.24207000001297274,720,720,720,0,0,8,0,0
digits,75,cold,ExactSecure,1797,64,10,5,0.0027824151363383415,5,1.0,1,none,0,0,0,0.9511559999282326,1797,5,5,1797,0,0,1,0
digits,75,cold,PostFilter-IVF,1797,64,10,5,0.0027824151363383415,4,0.8,0,candidate_starvation,0,0,0,0.6408540000393259,713,4,713,713,0,8,0,0
digits,75,cold,AdaptivePostFilter-IVF,1797,64,10,5,0.0027824151363383415,5,1.0,1,none,0,0,0,2.1732599998358637,1797,5,1797,1797,0,28,0,0
digits,75,cold,TenantPartition-IVF,1797,64,10,5,0.0027824151363383415,4,0.8,0,candidate_starvation,0,0,0,0.34867699991991685,713,4,713,713,0,8,0,0
digits,75,cold,PreFilter-IVF,1797,64,10,5,0.0027824151363383415,5,1.0,1,none,0,0,0,0.2709170000798622,181,5,5,181,28,2,0,0
digits,75,cold,PACER-A,1797,64,10,5,0.0027824151363383415,5,1.0,1,none,0,0,0,0.21486100013135,5,5,5,5,5,2,1,0
digits,75,cold,PACER-C,1797,64,10,5,0.0027824151363383415,5,1.0,1,none,0,0,0,0.16687500010448275,5,5,5,5,5,2,1,0
digits,75,cold,PACER-X,1797,64,10,5,0.0027824151363383415,5,1.0,1,none,0,0,0,0.20398300011947867,5,5,5,5,5,2,1,0
digits,75,cold,StaleNoRecheck,1797,64,10,5,0.0027824151363383415,4,0.8,0,candidate_starvation,0,0,0,0.5044039999120287,713,4,713,713,0,8,0,0
digits,75,cold,NaiveNoPolicy,1797,64,10,5,0.0027824151363383415,10,0.6,0,ranking_truncation,7,0,0,0.15748099986012676,713,713,713,0,0,8,0,0
digits,76,broad,ExactSecure,1797,64,10,1617,0.8998330550918197,10,1.0,1,none,0,0,0,1.1767999999392487,1797,1617,1617,1797,0,0,1,0
digits,76,broad,PostFilter-IVF,1797,64,10,1617,0.8998330550918197,10,0.6,0,ranking_truncation,0,0,0,0.47514699986095366,536,484,536,536,0,8,0,0
digits,76,broad,AdaptivePostFilter-IVF,1797,64,10,1617,0.8998330550918197,10,1.0,1,none,0,0,0,2.5722949999362754,1797,1617,1797,1797,0,28,0,0
digits,76,broad,TenantPartition-IVF,1797,64,10,1617,0.8998330550918197,10,0.6,0,ranking_truncation,0,0,0,0.5470879998483724,536,484,536,536,0,8,0,0
digits,76,broad,PreFilter-IVF,1797,64,10,1617,0.8998330550918197,10,0.8,0,ranking_truncation,0,0,0,1.8026689999715018,585,526,526,585,8,8,0,0
digits,76,broad,PACER-A,1797,64,10,1617,0.8998330550918197,10,0.9,0,ranking_truncation,0,0,0,1.6156560000126774,720,654,720,720,10,10,0,0
digits,76,broad,PACER-C,1797,64,10,1617,0.8998330550918197,10,1.0,1,none,0,0,0,4.531726000095659,1797,1617,1797,1797,28,28,1,0
digits,76,broad,PACER-X,1797,64,10,1617,0.8998330550918197,10,1.0,1,none,0,0,0,4.967769000131739,1797,1617,1797,1797,28,28,1,0
digits,76,broad,StaleNoRecheck,1797,64,10,1617,0.8998330550918197,10,0.6,0,ranking_truncation,0,0,0,0.43033799988734245,536,536,536,536,0,8,0,0
digits,76,broad,NaiveNoPolicy,1797,64,10,1617,0.8998330550918197,10,0.6,0,ranking_truncation,0,0,0,0.17141800003628305,536,536,536,0,0,8,0,0
digits,77,medium,ExactSecure,1797,64,10,203,0.11296605453533667,10,1.0,1,none,0,0,0,1.233456999898408,1797,203,203,1797,0,0,1,0
digits,77,medium,PostFilter-IVF,1797,64,10,203,0.11296605453533667,10,1.0,1,none,0,0,0,0.31505599986303423,321,25,321,321,0,8,0,0
digits,77,medium,AdaptivePostFilter-IVF,1797,64,10,203,0.11296605453533667,10,1.0,1,none,0,0,0,2.103605999991487,1797,203,1797,1797,0,28,0,0
digits,77,medium,TenantPartition-IVF,1797,64,10,203,0.11296605453533667,10,1.0,1,none,0,0,0,0.4892659999313764,321,25,321,321,0,8,0,0
digits,77,medium,PreFilter-IVF,1797,64,10,203,0.11296605453533667,10,0.5,0,ranking_truncation,0,0,0,0.8857640000314859,563,122,122,563,11,8,0,0
digits,77,medium,PACER-A,1797,64,10,203,0.11296605453533667,10,1.0,1,none,0,0,0,1.8441550000716234,226,203,226,226,28,17,1,0
digits,77,medium,PACER-C,1797,64,10,203,0.11296605453533667,10,1.0,1,none,0,0,0,1.6714139999294275,226,203,226,226,28,17,1,0
digits,77,medium,PACER-X,1797,64,10,203,0.11296605453533667,10,1.0,1,none,0,0,0,1.841510999838647,226,203,226,226,28,17,1,0
digits,77,medium,StaleNoRecheck,1797,64,10,203,0.11296605453533667,10,1.0,1,none,0,0,0,0.5252799999198032,321,30,321,321,0,8,0,0
digits,77,medium,NaiveNoPolicy,1797,64,10,203,0.11296605453533667,10,0.1,0,ranking_truncation,9,0,0,0.12317100004111126,321,321,321,0,0,8,0,0
digits,78,narrow,ExactSecure,1797,64,10,3,0.001669449081803005,3,1.0,1,none,0,0,0,0.9303570000156469,1797,3,3,1797,0,0,1,0
digits,78,narrow,PostFilter-IVF,1797,64,10,3,0.001669449081803005,3,1.0,1,none,0,0,0,0.5023549999805255,608,3,608,608,0,8,0,0
digits,78,narrow,AdaptivePostFilter-IVF,1797,64,10,3,0.001669449081803005,3,1.0,1,none,0,0,0,2.1260450000681885,1797,3,1797,1797,0,28,0,0
digits,78,narrow,TenantPartition-IVF,1797,64,10,3,0.001669449081803005,3,1.0,1,none,0,0,0,0.2973000000565662,608,3,608,608,0,8,0,0
digits,78,narrow,PreFilter-IVF,1797,64,10,3,0.001669449081803005,3,1.0,1,none,0,0,0,0.26934100014841533,206,3,3,206,28,2,0,0
digits,78,narrow,PACER-A,1797,64,10,3,0.001669449081803005,3,1.0,1,none,0,0,0,0.22806200013292255,3,3,3,3,3,2,1,0
digits,78,narrow,PACER-C,1797,64,10,3,0.001669449081803005,3,1.0,1,none,0,0,0,0.16208199986067484,3,3,3,3,3,2,1,0
digits,78,narrow,PACER-X,1797,64,10,3,0.001669449081803005,3,1.0,1,none,0,0,0,0.169501000073069,3,3,3,3,3,2,1,0
digits,78,narrow,StaleNoRecheck,1797,64,10,3,0.001669449081803005,3,1.0,1,none,0,0,0,0.4282109998712258,608,3,608,608,0,8,0,0
digits,78,narrow,NaiveNoPolicy,1797,64,10,3,0.001669449081803005,10,0.3333333333333333,0,ranking_truncation,9,1,1,0.13573499995800375,608,608,608,0,0,8,0,0
digits,79,cold,ExactSecure,1797,64,10,2,0.0011129660545353367,2,1.0,1,none,0,0,0,0.882155999988754,1797,2,2,1797,0,0,1,0
digits,79,cold,PostFilter-IVF,1797,64,10,2,0.0011129660545353367,2,1.0,1,none,0,0,0,0.42877800001406285,577,2,577,577,0,8,0,0
digits,79,cold,AdaptivePostFilter-IVF,1797,64,10,2,0.0011129660545353367,2,1.0,1,none,0,0,0,1.8506829999296315,1797,2,1797,1797,0,28,0,0
digits,79,cold,TenantPartition-IVF,1797,64,10,2,0.0011129660545353367,2,1.0,1,none,0,0,0,0.3124580000530841,577,2,577,577,0,8,0,0
digits,79,cold,PreFilter-IVF,1797,64,10,2,0.0011129660545353367,2,1.0,1,none,0,0,0,0.21390099982454558,134,2,2,134,28,1,0,0
digits,79,cold,PACER-A,1797,64,10,2,0.0011129660545353367,2,1.0,1,none,0,0,0,0.11027400000784837,2,2,2,2,1,1,1,0
digits,79,cold,PACER-C,1797,64,10,2,0.0011129660545353367,2,1.0,1,none,0,0,0,0.1291759999730857,2,2,2,2,1,1,1,0
digits,79,cold,PACER-X,1797,64,10,2,0.0011129660545353367,2,1.0,1,none,0,0,0,0.1138069999342406,2,2,2,2,1,1,1,0
digits,79,cold,StaleNoRecheck,1797,64,10,2,0.0011129660545353367,2,1.0,1,none,0,0,0,0.4039309999370744,577,2,577,577,0,8,0,0
digits,79,cold,NaiveNoPolicy,1797,64,10,2,0.0011129660545353367,10,0.0,0,ranking_truncation,10,0,4,0.12604200014720846,577,577,577,0,0,8,0,0
