dataset,query_id,regime,method,n,dim,k,allowed_count,selectivity,returned,recall_at_k,secure_topk_exact,failure_mode,policy_violations,deleted_violations,tenant_violations,latency_ms,raw_candidates,candidates,distance_evals,policy_checks,summary_checks,visited_cluster_count,certified,certificate_false_positive
wine,75,cold,PostFilter-IVF,178,13,10,1,0.0056179775280898875,1,1.0,1,none,0,0,0,0.12006899987682118,96,1,96,96,0,8,0,0
wine,75,cold,AdaptivePostFilter-IVF,178,13,10,1,0.0056179775280898875,1,1.0,1,none,0,0,0,0.46655400001327507,178,1,178,178,0,12,0,0
wine,75,cold,TenantPartition-IVF,178,13,10,1,0.0056179775280898875,1,1.0,1,none,0,0,0,0.11580900013541395,96,1,96,96,0,8,0,0
wine,75,cold,PreFilter-IVF,178,13,10,1,0.0056179775280898875,1,1.0,1,none,0,0,0,0.099800000043615,14,1,1,14,12,1,0,0
wine,75,cold,PACER-A,178,13,10,1,0.0056179775280898875,1,1.0,1,none,0,0,0,0.10888899987548939,1,1,1,1,2,1,1,0
wine,75,cold,PACER-C,178,13,10,1,0.0056179775280898875,1,1.0,1,none,0,0,0,0.08572100000492355,1,1,1,1,2,1,1,0
wine,75,cold,PACER-X,178,13,10,1,0.0056179775280898875,1,1.0,1,none,0,0,0,0.08363699998881202,1,1,1,1,2,1,1,0
wine,75,cold,StaleNoRecheck,178,13,10,1,0.0056179775280898875,1,1.0,1,none,0,0,0,0.11986200001956604,96,1,96,96,0,8,0,0
wine,75,cold,NaiveNoPolicy,178,13,10,1,0.0056179775280898875,10,1.0,0,ranking_truncation,9,0,0,0.052667999852928915,96,96,96,0,0,8,0,0
wine,76,broad,ExactSecure,178,13,10,161,0.9044943820224719,10,1.0,1,none,0,0,0,0.14427699989028042,178,161,161,178,0,0,1,0
wine,76,broad,PostFilter-IVF,178,13,10,161,0.9044943820224719,10,1.0,1,none,0,0,0,0.13627399994220468,107,97,107,107,0,8,0,0
wine,76,broad,AdaptivePostFilter-IVF,178,13,10,161,0.9044943820224719,10,1.0,1,none,0,0,0,0.5088180000711873,178,161,178,178,0,12,0,0
wine,76,broad,TenantPartition-IVF,178,13,10,161,0.9044943820224719,10,1.0,1,none,0,0,0,0.16136499993990583,107,97,107,107,0,8,0,0
wine,76,broad,PreFilter-IVF,178,13,10,161,0.9044943820224719,10,1.0,1,none,0,0,0,1.557546000185539,107,97,97,107,8,8,0,0
wine,76,broad,PACER-A,178,13,10,161,0.9044943820224719,10,1.0,1,none,0,0,0,0.6560950000675803,103,93,103,103,7,7,1,0
wine,76,broad,PACER-C,178,13,10,161,0.9044943820224719,10,1.0,1,none,0,0,0,0.6429430000025604,103,93,103,103,7,7,1,0
wine,76,broad,PACER-X,178,13,10,161,0.9044943820224719,10,1.0,1,none,0,0,0,0.5948000000444154,103,93,103,103,7,7,1,0
wine,76,broad,StaleNoRecheck,178,13,10,161,0.9044943820224719,10,0.8,0,ranking_truncation,0,2,0,0.1273029999993014,107,107,107,107,0,8,0,0
wine,76,broad,NaiveNoPolicy,178,13,10,161,0.9044943820224719,10,0.8,0,ranking_truncation,0,2,0,0.05266500011202879,107,107,107,0,0,8,0,0
wine,77,medium,ExactSecure,178,13,10,51,0.28651685393258425,10,1.0,1,none,0,0,0,0.13045700006841798,178,51,51,178,0,0,1,0
wine,77,medium,PostFilter-IVF,178,13,10,51,0.28651685393258425,10,1.0,1,none,0,0,0,0.15111600009731774,113,40,113,113,0,8,0,0
wine,77,medium,AdaptivePostFilter-IVF,178,13,10,51,0.28651685393258425,10,1.0,1,none,0,0,0,0.5000310000013997,178,51,178,178,0,12,0,0
wine,77,medium,TenantPartition-IVF,178,13,10,51,0.28651685393258425,10,1.0,1,none,0,0,0,0.1504660001501179,113,40,113,113,0,8,0,0
wine,77,medium,PreFilter-IVF,178,13,10,51,0.28651685393258425,10,1.0,1,none,0,0,0,0.4969050000909192,132,45,45,132,8,8,0,0
wine,77,medium,PACER-A,178,13,10,51,0.28651685393258425,10,1.0,1,none,0,0,0,0.7351599999765313,55,51,55,55,10,10,1,0
wine,77,medium,PACER-C,178,13,10,51,0.28651685393258425,10,1.0,1,none,0,0,0,0.6998759999987669,55,51,55,55,10,10,1,0
wine,77,medium,PACER-X,178,13,10,51,0.28651685393258425,10,1.0,1,none,0,0,0,0.7079110000631772,55,51,55,55,10,10,1,0
wine,77,medium,StaleNoRecheck,178,13,10,51,0.28651685393258425,10,0.9,0,ranking_truncation,0,1,0,0.149090000149954,113,43,113,113,0,8,0,0
wine,77,medium,NaiveNoPolicy,178,13,10,51,0.28651685393258425,10,0.8,0,ranking_truncation,2,1,0,0.07553999989795557,113,113,113,0,0,8,0,0
wine,78,narrow,ExactSecure,178,13,10,3,0.016853932584269662,3,1.0,1,none,0,0,0,0.2225700000053621,178,3,3,178,0,0,1,0
wine,78,narrow,PostFilter-IVF,178,13,10,3,0.016853932584269662,3,1.0,1,none,0,0,0,0.19413500012888107,118,3,118,118,0,8,0,0
wine,78,narrow,AdaptivePostFilter-IVF,178,13,10,3,0.016853932584269662,3,1.0,1,none,0,0,0,0.6946810001409176,178,3,178,178,0,12,0,0
wine,78,narrow,TenantPartition-IVF,178,13,10,3,0.016853932584269662,3,1.0,1,none,0,0,0,0.19154300002810487,118,3,118,118,0,8,0,0
wine,78,narrow,PreFilter-IVF,178,13,10,3,0.016853932584269662,3,1.0,1,none,0,0,0,0.20306100009293004,46,3,3,46,12,2,0,0
wine,78,narrow,PACER-A,178,13,10,3,0.016853932584269662,3,1.0,1,none,0,0,0,0.21009900001445203,3,3,3,3,3,2,1,0
wine,78,narrow,PACER-C,178,13,10,3,0.016853932584269662,3,1.0,1,none,0,0,0,0.2360099999805243,3,3,3,3,3,2,1,0
wine,78,narrow,PACER-X,178,13,10,3,0.016853932584269662,3,1.0,1,none,0,0,0,0.22995999984232185,3,3,3,3,3,2,1,0
wine,78,narrow,StaleNoRecheck,178,13,10,3,0.016853932584269662,3,1.0,1,none,0,0,0,0.23000800001682364,118,3,118,118,0,8,0,0
wine,78,narrow,NaiveNoPolicy,178,13,10,3,0.016853932584269662,10,0.3333333333333333,0,ranking_truncation,9,1,0,0.08844600006341352,118,118,118,0,0,8,0,0
wine,79,cold,ExactSecure,178,13,10,2,0.011235955056179775,2,1.0,1,none,0,0,0,0.12468299996726273,178,2,2,178,0,0,1,0
wine,79,cold,PostFilter-IVF,178,13,10,2,0.011235955056179775,2,1.0,1,none,0,0,0,0.14884099982737098,130,2,130,130,0,8,0,0
wine,79,cold,AdaptivePostFilter-IVF,178,13,10,2,0.011235955056179775,2,1.0,1,none,0,0,0,0.4666069999075262,178,2,178,178,0,12,0,0
wine,79,cold,TenantPartition-IVF,178,13,10,2,0.011235955056179775,2,1.0,1,none,0,0,0,0.12621699988812907,130,2,130,130,0,8,0,0
wine,79,cold,PreFilter-IVF,178,13,10,2,0.011235955056179775,2,1.0,1,none,0,0,0,0.10778800015032175,26,2,2,26,12,1,0,0
wine,79,cold,PACER-A,178,13,10,2,0.011235955056179775,2,1.0,1,none,0,0,0,0.09318699994764756,2,2,2,2,1,1,1,0
wine,79,cold,PACER-C,178,13,10,2,0.011235955056179775,2,1.0,1,none,0,0,0,0.08639500015306112,2,2,2,2,1,1,1,0
wine,79,cold,PACER-X,178,13,10,2,0.011235955056179775,2,1.0,1,none,0,0,0,0.08585399996263732,2,2,2,2,1,1,1,0
wine,79,cold,StaleNoRecheck,178,13,10,2,0.011235955056179775,2,1.0,1,none,0,0,0,0.13136899997334694,130,2,130,130,0,8,0,0
wine,79,cold,NaiveNoPolicy,178,13,10,2,0.011235955056179775,10,0.5,0,ranking_truncation,9,0,0,0.05970600000182458,130,130,130,0,0,8,0,0
