seed,correlation,delete_rate,query_id,method,recall_at_k,secure_topk_exact,raw_candidates,latency_ms,violations,certified
23,independent,0.12,8,PACER-A,1.000000,1.000000,700.000,3.686393,0,0
23,independent,0.12,8,PACER-C,1.000000,1.000000,1740.000,5.045322,0,1
23,independent,0.12,8,PACER-X,1.000000,1.000000,1740.000,5.538674,0,1
23,independent,0.12,9,PostFilter-IVF,0.600000,0.000000,424.000,0.394212,0,0
23,independent,0.12,9,PreFilter-IVF,0.700000,0.000000,593.000,1.349483,0,0
23,independent,0.12,9,BitmapSlice-Exact,1.000000,1.000000,137.000,0.219294,0,1
23,independent,0.12,9,PACER-A,1.000000,1.000000,137.000,2.111843,0,1
23,independent,0.12,9,PACER-C,1.000000,1.000000,137.000,2.136478,0,1
23,independent,0.12,9,PACER-X,1.000000,1.000000,137.000,2.072224,0,1
23,independent,0.12,10,PostFilter-IVF,0.333333,0.000000,523.000,0.510009,0,0
23,independent,0.12,10,PreFilter-IVF,1.000000,1.000000,230.000,0.582313,0,0
23,independent,0.12,10,BitmapSlice-Exact,1.000000,1.000000,3.000,0.059042,0,1
23,independent,0.12,10,PACER-A,1.000000,1.000000,3.000,0.290534,0,1
23,independent,0.12,10,PACER-C,1.000000,1.000000,3.000,0.268896,0,1
23,independent,0.12,10,PACER-X,1.000000,1.000000,3.000,0.249034,0,1
23,independent,0.12,11,PostFilter-IVF,0.500000,0.000000,693.000,0.576293,0,0
23,independent,0.12,11,PreFilter-IVF,1.000000,1.000000,43.000,0.409441,0,0
23,independent,0.12,11,BitmapSlice-Exact,1.000000,1.000000,2.000,0.077349,0,1
23,independent,0.12,11,PACER-A,1.000000,1.000000,2.000,0.218167,0,1
23,independent,0.12,11,PACER-C,1.000000,1.000000,2.000,0.194456,0,1
23,independent,0.12,11,PACER-X,1.000000,1.000000,2.000,0.295329,0,1
23,independent,0.12,12,PostFilter-IVF,0.600000,0.000000,504.000,0.470664,0,0
23,independent,0.12,12,PreFilter-IVF,0.600000,0.000000,504.000,1.617668,0,0
23,independent,0.12,12,BitmapSlice-Exact,1.000000,1.000000,1711.000,2.210407,0,1
23,independent,0.12,12,PACER-A,1.000000,1.000000,700.000,2.676152,0,0
23,independent,0.12,12,PACER-C,1.000000,1.000000,1711.000,5.385860,0,1
23,independent,0.12,12,PACER-X,1.000000,1.000000,1711.000,5.489545,0,1
23,independent,0.12,13,PostFilter-IVF,0.200000,0.000000,557.000,0.477314,0,0
23,independent,0.12,13,PreFilter-IVF,0.800000,0.000000,623.000,1.264512,0,0
23,independent,0.12,13,BitmapSlice-Exact,1.000000,1.000000,88.000,0.166025,0,1
23,independent,0.12,13,PACER-A,1.000000,1.000000,88.000,2.720154,0,1
23,independent,0.12,13,PACER-C,1.000000,1.000000,88.000,2.572718,0,1
23,independent,0.12,13,PACER-X,1.000000,1.000000,88.000,2.444701,0,1
23,independent,0.12,14,PostFilter-IVF,0.000000,0.000000,616.000,0.664840,0,0
23,independent,0.12,14,PreFilter-IVF,1.000000,1.000000,291.000,0.763068,0,0
23,independent,0.12,14,BitmapSlice-Exact,1.000000,1.000000,6.000,0.116104,0,1
23,independent,0.12,14,PACER-A,1.000000,1.000000,6.000,0.331255,0,1
23,independent,0.12,14,PACER-C,1.000000,1.000000,6.000,0.377275,0,1
23,independent,0.12,14,PACER-X,1.000000,1.000000,6.000,0.305606,0,1
23,independent,0.12,15,PostFilter-IVF,0.000000,0.000000,571.000,0.595141,0,0
23,independent,0.12,15,PreFilter-IVF,1.000000,1.000000,167.000,0.392882,0,0
23,independent,0.12,15,BitmapSlice-Exact,1.000000,1.000000,2.000,0.056213,0,1
23,independent,0.12,15,PACER-A,1.000000,1.000000,2.000,0.181785,0,1
23,independent,0.12,15,PACER-C,1.000000,1.000000,2.000,0.271403,0,1
23,independent,0.12,15,PACER-X,1.000000,1.000000,2.000,0.335456,0,1
23,independent,0.24,0,PostFilter-IVF,0.900000,0.000000,441.000,0.508894,0,0
23,independent,0.24,0,PreFilter-IVF,0.900000,0.000000,441.000,1.299415,0,0
23,independent,0.24,0,BitmapSlice-Exact,1.000000,1.000000,1729.000,2.090088,0,1
23,independent,0.24,0,PACER-A,1.000000,1.000000,700.000,2.437661,0,0
23,independent,0.24,0,PACER-C,1.000000,1.000000,1729.000,6.186577,0,1
23,independent,0.24,0,PACER-X,1.000000,1.000000,1729.000,5.850745,0,1
23,independent,0.24,1,PostFilter-IVF,0.200000,0.000000,495.000,0.399580,0,0
23,independent,0.24,1,PreFilter-IVF,0.400000,0.000000,632.000,1.181302,0,0
23,independent,0.24,1,BitmapSlice-Exact,1.000000,1.000000,96.000,0.183827,0,1
23,independent,0.24,1,PACER-A,1.000000,1.000000,96.000,2.229768,0,1
23,independent,0.24,1,PACER-C,1.000000,1.000000,96.000,2.349367,0,1
23,independent,0.24,1,PACER-X,1.000000,1.000000,96.000,2.355179,0,1
23,independent,0.24,2,PostFilter-IVF,0.200000,0.000000,570.000,0.451529,0,0
23,independent,0.24,2,PreFilter-IVF,1.000000,1.000000,389.000,0.703646,0,0
23,independent,0.24,2,BitmapSlice-Exact,1.000000,1.000000,6.000,0.062734,0,1
23,independent,0.24,2,PACER-A,1.000000,1.000000,6.000,0.403994,0,1
23,independent,0.24,2,PACER-C,1.000000,1.000000,6.000,0.379619,0,1
23,independent,0.24,2,PACER-X,1.000000,1.000000,6.000,0.614518,0,1
23,independent,0.24,3,PostFilter-IVF,0.000000,0.000000,610.000,0.669300,0,0
23,independent,0.24,3,PreFilter-IVF,1.000000,1.000000,99.000,0.519612,0,0
23,independent,0.24,3,BitmapSlice-Exact,1.000000,1.000000,1.000,0.056344,0,1
23,independent,0.24,3,PACER-A,1.000000,1.000000,1.000,0.145959,0,1
23,independent,0.24,3,PACER-C,1.000000,1.000000,1.000,0.114159,0,1
23,independent,0.24,3,PACER-X,1.000000,1.000000,1.000,0.110650,0,1
23,independent,0.24,4,PostFilter-IVF,0.900000,0.000000,548.000,0.450989,0,0
23,independent,0.24,4,PreFilter-IVF,0.900000,0.000000,548.000,0.968564,0,0
23,independent,0.24,4,BitmapSlice-Exact,1.000000,1.000000,1720.000,1.934475,0,1
23,independent,0.24,4,PACER-A,0.900000,0.000000,700.000,2.486977,0,0
23,independent,0.24,4,PACER-C,1.000000,1.000000,1720.000,5.208554,0,1
23,independent,0.24,4,PACER-X,1.000000,1.000000,1720.000,6.013103,0,1
23,independent,0.24,5,PostFilter-IVF,0.300000,0.000000,527.000,0.599508,0,0
23,independent,0.24,5,PreFilter-IVF,0.500000,0.000000,573.000,1.155597,0,0
23,independent,0.24,5,BitmapSlice-Exact,1.000000,1.000000,87.000,0.243004,0,1
23,independent,0.24,5,PACER-A,1.000000,1.000000,87.000,2.572730,0,1
23,independent,0.24,5,PACER-C,1.000000,1.000000,87.000,2.648735,0,1
23,independent,0.24,5,PACER-X,1.000000,1.000000,87.000,2.243164,0,1
23,independent,0.24,6,PostFilter-IVF,0.000000,0.000000,616.000,0.481516,0,0
23,independent,0.24,6,PreFilter-IVF,1.000000,1.000000,291.000,0.536476,0,0
23,independent,0.24,6,BitmapSlice-Exact,1.000000,1.000000,6.000,0.061911,0,1
23,independent,0.24,6,PACER-A,1.000000,1.000000,6.000,0.275156,0,1
23,independent,0.24,6,PACER-C,1.000000,1.000000,6.000,0.258686,0,1
23,independent,0.24,6,PACER-X,1.000000,1.000000,6.000,0.250644,0,1
23,independent,0.24,7,PostFilter-IVF,0.000000,0.000000,556.000,0.414856,0,0
23,independent,0.24,7,PreFilter-IVF,1.000000,1.000000,100.000,0.337499,0,0
23,independent,0.24,7,BitmapSlice-Exact,1.000000,1.000000,1.000,0.050770,0,1
23,independent,0.24,7,PACER-A,1.000000,1.000000,1.000,0.110979,0,1
23,independent,0.24,7,PACER-C,1.000000,1.000000,1.000,0.103626,0,1
23,independent,0.24,7,PACER-X,1.000000,1.000000,1.000,0.102283,0,1
23,independent,0.24,8,PostFilter-IVF,1.000000,1.000000,654.000,0.508624,0,0
23,independent,0.24,8,PreFilter-IVF,1.000000,1.000000,654.000,0.900810,0,0
23,independent,0.24,8,BitmapSlice-Exact,1.000000,1.000000,1740.000,1.981972,0,1
23,independent,0.24,8,PACER-A,1.000000,1.000000,700.000,2.418811,0,0
23,independent,0.24,8,PACER-C,1.000000,1.000000,1740.000,5.267757,0,1
23,independent,0.24,8,PACER-X,1.000000,1.000000,1740.000,5.707905,0,1
23,independent,0.24,9,PostFilter-IVF,0.600000,0.000000,424.000,0.443109,0,0
23,independent,0.24,9,PreFilter-IVF,0.700000,0.000000,593.000,1.196099,0,0
23,independent,0.24,9,BitmapSlice-Exact,1.000000,1.000000,137.000,0.219768,0,1
23,independent,0.24,9,PACER-A,1.000000,1.000000,137.000,2.291239,0,1
23,independent,0.24,9,PACER-C,1.000000,1.000000,137.000,2.247693,0,1
23,independent,0.24,9,PACER-X,1.000000,1.000000,137.000,1.942087,0,1
23,independent,0.24,10,PostFilter-IVF,0.000000,0.000000,592.000,0.521967,0,0
23,independent,0.24,10,PreFilter-IVF,1.000000,1.000000,240.000,0.521284,0,0
23,independent,0.24,10,BitmapSlice-Exact,1.000000,1.000000,5.000,0.062400,0,1
23,independent,0.24,10,PACER-A,1.000000,1.000000,5.000,0.341639,0,1
23,independent,0.24,10,PACER-C,1.000000,1.000000,5.000,0.292527,0,1
23,independent,0.24,10,PACER-X,1.000000,1.000000,5.000,0.309999,0,1
23,independent,0.24,11,PostFilter-IVF,0.500000,0.000000,693.000,0.591833,0,0
23,independent,0.24,11,PreFilter-IVF,1.000000,1.000000,43.000,0.349209,0,0
23,independent,0.24,11,BitmapSlice-Exact,1.000000,1.000000,2.000,0.055479,0,1
23,independent,0.24,11,PACER-A,1.000000,1.000000,2.000,0.226512,0,1
23,independent,0.24,11,PACER-C,1.000000,1.000000,2.000,0.169689,0,1
23,independent,0.24,11,PACER-X,1.000000,1.000000,2.000,0.162052,0,1
23,independent,0.24,12,PostFilter-IVF,0.500000,0.000000,504.000,0.424124,0,0
23,independent,0.24,12,PreFilter-IVF,0.500000,0.000000,504.000,1.314738,0,0
23,independent,0.24,12,BitmapSlice-Exact,1.000000,1.000000,1711.000,1.994331,0,1
23,independent,0.24,12,PACER-A,1.000000,1.000000,700.000,2.369181,0,0
23,independent,0.24,12,PACER-C,1.000000,1.000000,1711.000,5.308851,0,1
23,independent,0.24,12,PACER-X,1.000000,1.000000,1711.000,5.114360,0,1
23,independent,0.24,13,PostFilter-IVF,0.200000,0.000000,557.000,0.451483,0,0
23,independent,0.24,13,PreFilter-IVF,0.800000,0.000000,623.000,1.185012,0,0
23,independent,0.24,13,BitmapSlice-Exact,1.000000,1.000000,88.000,0.163380,0,1
23,independent,0.24,13,PACER-A,1.000000,1.000000,88.000,2.724757,0,1
23,independent,0.24,13,PACER-C,1.000000,1.000000,88.000,3.485746,0,1
23,independent,0.24,13,PACER-X,1.000000,1.000000,88.000,3.450924,0,1
23,independent,0.24,14,PostFilter-IVF,0.333333,0.000000,612.000,0.779865,0,0
23,independent,0.24,14,PreFilter-IVF,1.000000,1.000000,192.000,0.655428,0,0
23,independent,0.24,14,BitmapSlice-Exact,1.000000,1.000000,3.000,0.084363,0,1
23,independent,0.24,14,PACER-A,1.000000,1.000000,3.000,0.284644,0,1
23,independent,0.24,14,PACER-C,1.000000,1.000000,3.000,0.247709,0,1
23,independent,0.24,14,PACER-X,1.000000,1.000000,3.000,0.241491,0,1
23,independent,0.24,15,PostFilter-IVF,0.000000,0.000000,571.000,0.645795,0,0
23,independent,0.24,15,PreFilter-IVF,1.000000,1.000000,167.000,0.531866,0,0
23,independent,0.24,15,BitmapSlice-Exact,1.000000,1.000000,2.000,0.077974,0,1
23,independent,0.24,15,PACER-A,1.000000,1.000000,2.000,0.274436,0,1
23,independent,0.24,15,PACER-C,1.000000,1.000000,2.000,0.310288,0,1
23,independent,0.24,15,PACER-X,1.000000,1.000000,2.000,0.247950,0,1
23,negative,0.0,0,PostFilter-IVF,0.800000,0.000000,653.000,0.828119,0,0
23,negative,0.0,0,PreFilter-IVF,0.800000,0.000000,549.000,1.444359,0,0
23,negative,0.0,0,BitmapSlice-Exact,1.000000,1.000000,1767.000,2.160039,0,1
23,negative,0.0,0,PACER-A,1.000000,1.000000,700.000,3.051351,0,0
23,negative,0.0,0,PACER-C,1.000000,1.000000,1767.000,6.253479,0,1
23,negative,0.0,0,PACER-X,1.000000,1.000000,1767.000,7.025740,0,1
23,negative,0.0,1,PostFilter-IVF,0.500000,0.000000,495.000,0.542721,0,0
23,negative,0.0,1,PreFilter-IVF,0.800000,0.000000,573.000,1.616095,0,0
23,negative,0.0,1,BitmapSlice-Exact,1.000000,1.000000,81.000,0.262908,0,1
23,negative,0.0,1,PACER-A,1.000000,1.000000,81.000,2.620395,0,1
23,negative,0.0,1,PACER-C,1.000000,1.000000,81.000,2.318886,0,1
23,negative,0.0,1,PACER-X,1.000000,1.000000,81.000,2.202142,0,1
23,negative,0.0,2,PostFilter-IVF,0.000000,0.000000,535.000,0.457271,0,0
23,negative,0.0,2,PreFilter-IVF,1.000000,1.000000,144.000,0.520077,0,0
23,negative,0.0,2,BitmapSlice-Exact,1.000000,1.000000,3.000,0.061233,0,1
23,negative,0.0,2,PACER-A,1.000000,1.000000,3.000,0.213349,0,1
23,negative,0.0,2,PACER-C,1.000000,1.000000,3.000,0.184547,0,1
23,negative,0.0,2,PACER-X,1.000000,1.000000,3.000,0.181034,0,1
23,negative,0.0,3,PostFilter-IVF,0.000000,0.000000,627.000,0.748187,0,0
23,negative,0.0,3,PreFilter-IVF,1.000000,1.000000,99.000,0.714220,0,0
23,negative,0.0,3,BitmapSlice-Exact,1.000000,1.000000,1.000,0.078688,0,1
23,negative,0.0,3,PACER-A,1.000000,1.000000,1.000,0.176334,0,1
23,negative,0.0,3,PACER-C,1.000000,1.000000,1.000,0.120109,0,1
23,negative,0.0,3,PACER-X,1.000000,1.000000,1.000,0.123165,0,1
23,negative,0.0,4,PostFilter-IVF,0.800000,0.000000,595.000,0.603124,0,0
23,negative,0.0,4,PreFilter-IVF,0.400000,0.000000,592.000,1.332285,0,0
23,negative,0.0,4,BitmapSlice-Exact,1.000000,1.000000,1771.000,2.568648,0,1
23,negative,0.0,4,PACER-A,0.900000,0.000000,700.000,2.562168,0,0
23,negative,0.0,4,PACER-C,1.000000,1.000000,1771.000,7.390585,0,1
23,negative,0.0,4,PACER-X,1.000000,1.000000,1771.000,7.868061,0,1
23,negative,0.0,5,PostFilter-IVF,0.300000,0.000000,489.000,0.433029,0,0
23,negative,0.0,5,PreFilter-IVF,0.400000,0.000000,622.000,1.284201,0,0
23,negative,0.0,5,BitmapSlice-Exact,1.000000,1.000000,82.000,0.199281,0,1
23,negative,0.0,5,PACER-A,1.000000,1.000000,82.000,3.128262,0,1
23,negative,0.0,5,PACER-C,1.000000,1.000000,82.000,3.605890,0,1
23,negative,0.0,5,PACER-X,1.000000,1.000000,82.000,4.004060,0,1
23,negative,0.0,6,PostFilter-IVF,0.333333,0.000000,632.000,0.925326,0,0
23,negative,0.0,6,PreFilter-IVF,1.000000,1.000000,255.000,0.987866,0,0
23,negative,0.0,6,BitmapSlice-Exact,1.000000,1.000000,3.000,0.109394,0,1
23,negative,0.0,6,PACER-A,1.000000,1.000000,3.000,0.471706,0,1
23,negative,0.0,6,PACER-C,1.000000,1.000000,3.000,0.437427,0,1
23,negative,0.0,6,PACER-X,1.000000,1.000000,3.000,0.461986,0,1
23,negative,0.0,7,PostFilter-IVF,0.000000,0.000000,604.000,0.525402,0,0
23,negative,0.0,7,PreFilter-IVF,1.000000,1.000000,146.000,0.451683,0,0
23,negative,0.0,7,BitmapSlice-Exact,1.000000,1.000000,2.000,0.117405,0,1
23,negative,0.0,7,PACER-A,1.000000,1.000000,2.000,0.348094,0,1
23,negative,0.0,7,PACER-C,1.000000,1.000000,2.000,0.237829,0,1
23,negative,0.0,7,PACER-X,1.000000,1.000000,2.000,0.183772,0,1
23,negative,0.0,8,PostFilter-IVF,1.000000,1.000000,668.000,0.615339,0,0
23,negative,0.0,8,PreFilter-IVF,1.000000,1.000000,635.000,1.093428,0,0
23,negative,0.0,8,BitmapSlice-Exact,1.000000,1.000000,1811.000,2.073321,0,1
23,negative,0.0,8,PACER-A,1.000000,1.000000,700.000,2.606362,0,0
23,negative,0.0,8,PACER-C,1.000000,1.000000,1811.000,5.855841,0,1
23,negative,0.0,8,PACER-X,1.000000,1.000000,1811.000,5.728799,0,1
23,negative,0.0,9,PostFilter-IVF,0.300000,0.000000,549.000,0.503258,0,0
23,negative,0.0,9,PreFilter-IVF,0.500000,0.000000,611.000,1.010404,0,0
23,negative,0.0,9,BitmapSlice-Exact,1.000000,1.000000,86.000,0.165733,0,1
23,negative,0.0,9,PACER-A,1.000000,1.000000,86.000,2.850362,0,1
23,negative,0.0,9,PACER-C,1.000000,1.000000,86.000,2.786501,0,1
23,negative,0.0,9,PACER-X,1.000000,1.000000,86.000,2.866661,0,1
23,negative,0.0,10,PostFilter-IVF,0.200000,0.000000,629.000,0.538961,0,0
23,negative,0.0,10,PreFilter-IVF,1.000000,1.000000,548.000,0.975594,0,0
23,negative,0.0,10,BitmapSlice-Exact,1.000000,1.000000,5.000,0.131164,0,1
23,negative,0.0,10,PACER-A,1.000000,1.000000,5.000,0.529280,0,1
23,negative,0.0,10,PACER-C,1.000000,1.000000,5.000,0.455824,0,1
23,negative,0.0,10,PACER-X,1.000000,1.000000,5.000,0.376150,0,1
23,negative,0.0,11,PostFilter-IVF,0.000000,0.000000,592.000,0.499370,0,0
23,negative,0.0,11,PreFilter-IVF,1.000000,1.000000,105.000,0.432211,0,0
23,negative,0.0,11,BitmapSlice-Exact,1.000000,1.000000,1.000,0.082787,0,1
23,negative,0.0,11,PACER-A,1.000000,1.000000,1.000,0.197505,0,1
23,negative,0.0,11,PACER-C,1.000000,1.000000,1.000,0.176729,0,1
23,negative,0.0,11,PACER-X,1.000000,1.000000,1.000,0.168858,0,1
23,negative,0.0,12,PostFilter-IVF,0.800000,0.000000,700.000,0.735774,0,0
23,negative,0.0,12,PreFilter-IVF,0.700000,0.000000,674.000,1.268670,0,0
23,negative,0.0,12,BitmapSlice-Exact,1.000000,1.000000,1748.000,2.354134,0,1
23,negative,0.0,12,PACER-A,0.900000,0.000000,700.000,3.397026,0,0
23,negative,0.0,12,PACER-C,1.000000,1.000000,1748.000,7.617669,0,1
23,negative,0.0,12,PACER-X,1.000000,1.000000,1748.000,5.853498,0,1
23,negative,0.0,13,PostFilter-IVF,0.500000,0.000000,582.000,0.677349,0,0
23,negative,0.0,13,PreFilter-IVF,0.500000,0.000000,679.000,1.173249,0,0
23,negative,0.0,13,BitmapSlice-Exact,1.000000,1.000000,94.000,0.174466,0,1
23,negative,0.0,13,PACER-A,1.000000,1.000000,94.000,2.624312,0,1
23,negative,0.0,13,PACER-C,1.000000,1.000000,94.000,2.520811,0,1
23,negative,0.0,13,PACER-X,1.000000,1.000000,94.000,2.137852,0,1
23,negative,0.0,14,PostFilter-IVF,0.250000,0.000000,554.000,0.725069,0,0
23,negative,0.0,14,PreFilter-IVF,1.000000,1.000000,363.000,0.916921,0,0
23,negative,0.0,14,BitmapSlice-Exact,1.000000,1.000000,4.000,0.099261,0,1
23,negative,0.0,14,PACER-A,1.000000,1.000000,4.000,0.583773,0,1
23,negative,0.0,14,PACER-C,1.000000,1.000000,4.000,0.454060,0,1
23,negative,0.0,14,PACER-X,1.000000,1.000000,4.000,0.301127,0,1
23,negative,0.0,15,PostFilter-IVF,0.000000,0.000000,546.000,0.629330,0,0
23,negative,0.0,15,PreFilter-IVF,1.000000,1.000000,158.000,0.543918,0,0
23,negative,0.0,15,BitmapSlice-Exact,1.000000,1.000000,2.000,0.116624,0,1
23,negative,0.0,15,PACER-A,1.000000,1.000000,2.000,0.354127,0,1
23,negative,0.0,15,PACER-C,1.000000,1.000000,2.000,0.317279,0,1
23,negative,0.0,15,PACER-X,1.000000,1.000000,2.000,0.249991,0,1
23,negative,0.12,0,PostFilter-IVF,0.700000,0.000000,653.000,0.664624,0,0
23,negative,0.12,0,PreFilter-IVF,0.800000,0.000000,549.000,1.450383,0,0
23,negative,0.12,0,BitmapSlice-Exact,1.000000,1.000000,1767.000,2.321795,0,1
23,negative,0.12,0,PACER-A,1.000000,1.000000,700.000,2.819893,0,0
23,negative,0.12,0,PACER-C,1.000000,1.000000,1767.000,6.292773,0,1
23,negative,0.12,0,PACER-X,1.000000,1.000000,1767.000,6.066456,0,1
23,negative,0.12,1,PostFilter-IVF,0.500000,0.000000,495.000,0.601400,0,0
23,negative,0.12,1,PreFilter-IVF,0.800000,0.000000,573.000,1.648811,0,0
23,negative,0.12,1,BitmapSlice-Exact,1.000000,1.000000,81.000,0.232193,0,1
23,negative,0.12,1,PACER-A,1.000000,1.000000,81.000,2.683911,0,1
23,negative,0.12,1,PACER-C,1.000000,1.000000,81.000,2.499704,0,1
23,negative,0.12,1,PACER-X,1.000000,1.000000,81.000,2.428098,0,1
23,negative,0.12,2,PostFilter-IVF,0.000000,0.000000,535.000,0.478310,0,0
23,negative,0.12,2,PreFilter-IVF,1.000000,1.000000,144.000,0.681419,0,0
23,negative,0.12,2,BitmapSlice-Exact,1.000000,1.000000,3.000,0.082929,0,1
23,negative,0.12,2,PACER-A,1.000000,1.000000,3.000,0.250179,0,1
23,negative,0.12,2,PACER-C,1.000000,1.000000,3.000,0.211038,0,1
23,negative,0.12,2,PACER-X,1.000000,1.000000,3.000,0.182906,0,1
23,negative,0.12,3,PostFilter-IVF,0.000000,0.000000,627.000,0.525093,0,0
23,negative,0.12,3,PreFilter-IVF,1.000000,1.000000,99.000,0.512252,0,0
23,negative,0.12,3,BitmapSlice-Exact,1.000000,1.000000,1.000,0.082247,0,1
23,negative,0.12,3,PACER-A,1.000000,1.000000,1.000,0.217725,0,1
23,negative,0.12,3,PACER-C,1.000000,1.000000,1.000,0.167486,0,1
23,negative,0.12,3,PACER-X,1.000000,1.000000,1.000,0.156472,0,1
23,negative,0.12,4,PostFilter-IVF,0.700000,0.000000,595.000,0.675791,0,0
23,negative,0.12,4,PreFilter-IVF,0.500000,0.000000,592.000,1.134227,0,0
23,negative,0.12,4,BitmapSlice-Exact,1.000000,1.000000,1771.000,2.710792,0,1
23,negative,0.12,4,PACER-A,0.900000,0.000000,700.000,2.706201,0,0
23,negative,0.12,4,PACER-C,1.000000,1.000000,1771.000,7.155157,0,1
23,negative,0.12,4,PACER-X,1.000000,1.000000,1771.000,6.212101,0,1
23,negative,0.12,5,PostFilter-IVF,0.400000,0.000000,489.000,0.772049,0,0
23,negative,0.12,5,PreFilter-IVF,0.500000,0.000000,622.000,1.664074,0,0
23,negative,0.12,5,BitmapSlice-Exact,1.000000,1.000000,82.000,0.179460,0,1
23,negative,0.12,5,PACER-A,1.000000,1.000000,82.000,2.516700,0,1
23,negative,0.12,5,PACER-C,1.000000,1.000000,82.000,2.735999,0,1
23,negative,0.12,5,PACER-X,1.000000,1.000000,82.000,35.617231,0,1
23,negative,0.12,6,PostFilter-IVF,0.250000,0.000000,629.000,0.820109,0,0
23,negative,0.12,6,PreFilter-IVF,1.000000,1.000000,548.000,1.136062,0,0
23,negative,0.12,6,BitmapSlice-Exact,1.000000,1.000000,5.000,0.114913,0,1
23,negative,0.12,6,PACER-A,1.000000,1.000000,5.000,0.436478,0,1
23,negative,0.12,6,PACER-C,1.000000,1.000000,5.000,0.365222,0,1
23,negative,0.12,6,PACER-X,1.000000,1.000000,5.000,0.510041,0,1
23,negative,0.12,7,PostFilter-IVF,0.000000,0.000000,604.000,0.824683,0,0
23,negative,0.12,7,PreFilter-IVF,1.000000,1.000000,146.000,0.613183,0,0
23,negative,0.12,7,BitmapSlice-Exact,1.000000,1.000000,2.000,0.085036,0,1
23,negative,0.12,7,PACER-A,1.000000,1.000000,2.000,0.276507,0,1
23,negative,0.12,7,PACER-C,1.000000,1.000000,2.000,0.249277,0,1
23,negative,0.12,7,PACER-X,1.000000,1.000000,2.000,0.250648,0,1
23,negative,0.12,8,PostFilter-IVF,1.000000,1.000000,668.000,0.601548,0,0
23,negative,0.12,8,PreFilter-IVF,1.000000,1.000000,635.000,0.970795,0,0
23,negative,0.12,8,BitmapSlice-Exact,1.000000,1.000000,1811.000,2.252485,0,1
23,negative,0.12,8,PACER-A,1.000000,1.000000,700.000,2.338884,0,0
23,negative,0.12,8,PACER-C,1.000000,1.000000,1811.000,7.567628,0,1
23,negative,0.12,8,PACER-X,1.000000,1.000000,1811.000,8.255496,0,1
23,negative,0.12,9,PostFilter-IVF,0.300000,0.000000,549.000,0.616406,0,0
23,negative,0.12,9,PreFilter-IVF,0.500000,0.000000,611.000,1.137826,0,0
23,negative,0.12,9,BitmapSlice-Exact,1.000000,1.000000,86.000,0.250530,0,1
23,negative,0.12,9,PACER-A,1.000000,1.000000,86.000,3.191349,0,1
23,negative,0.12,9,PACER-C,1.000000,1.000000,86.000,2.836376,0,1
23,negative,0.12,9,PACER-X,1.000000,1.000000,86.000,3.007161,0,1
23,negative,0.12,10,PostFilter-IVF,0.333333,0.000000,554.000,0.504271,0,0
23,negative,0.12,10,PreFilter-IVF,1.000000,1.000000,363.000,0.799762,0,0
23,negative,0.12,10,BitmapSlice-Exact,1.000000,1.000000,4.000,0.063190,0,1
23,negative,0.12,10,PACER-A,1.000000,1.000000,4.000,0.373934,0,1
23,negative,0.12,10,PACER-C,1.000000,1.000000,4.000,0.337075,0,1
23,negative,0.12,10,PACER-X,1.000000,1.000000,4.000,0.328847,0,1
23,negative,0.12,11,PostFilter-IVF,0.000000,0.000000,592.000,0.545666,0,0
23,negative,0.12,11,PreFilter-IVF,1.000000,1.000000,105.000,0.443050,0,0
23,negative,0.12,11,BitmapSlice-Exact,1.000000,1.000000,1.000,0.077865,0,1
23,negative,0.12,11,PACER-A,1.000000,1.000000,1.000,0.225428,0,1
23,negative,0.12,11,PACER-C,1.000000,1.000000,1.000,0.145326,0,1
23,negative,0.12,11,PACER-X,1.000000,1.000000,1.000,0.140277,0,1
23,negative,0.12,12,PostFilter-IVF,0.900000,0.000000,700.000,0.666628,0,0
23,negative,0.12,12,PreFilter-IVF,0.800000,0.000000,674.000,1.032304,0,0
23,negative,0.12,12,BitmapSlice-Exact,1.000000,1.000000,1748.000,2.079809,0,1
23,negative,0.12,12,PACER-A,1.000000,1.000000,700.000,2.708585,0,0
23,negative,0.12,12,PACER-C,1.000000,1.000000,1748.000,6.078681,0,1
23,negative,0.12,12,PACER-X,1.000000,1.000000,1748.000,6.493177,0,1
23,negative,0.12,13,PostFilter-IVF,0.600000,0.000000,582.000,0.598635,0,0
23,negative,0.12,13,PreFilter-IVF,0.600000,0.000000,679.000,1.046481,0,0
23,negative,0.12,13,BitmapSlice-Exact,1.000000,1.000000,94.000,0.183670,0,1
23,negative,0.12,13,PACER-A,1.000000,1.000000,94.000,2.546214,0,1
23,negative,0.12,13,PACER-C,1.000000,1.000000,94.000,2.456653,0,1
23,negative,0.12,13,PACER-X,1.000000,1.000000,94.000,2.305820,0,1
23,negative,0.12,14,PostFilter-IVF,0.333333,0.000000,517.000,0.570590,0,0
23,negative,0.12,14,PreFilter-IVF,1.000000,1.000000,323.000,0.791004,0,0
23,negative,0.12,14,BitmapSlice-Exact,1.000000,1.000000,6.000,0.078400,0,1
23,negative,0.12,14,PACER-A,1.000000,1.000000,6.000,0.441634,0,1
23,negative,0.12,14,PACER-C,1.000000,1.000000,6.000,0.461000,0,1
23,negative,0.12,14,PACER-X,1.000000,1.000000,6.000,0.492315,0,1
23,negative,0.12,15,PostFilter-IVF,0.000000,0.000000,546.000,0.490927,0,0
