query_id,method,regime,recall_at_k,secure_topk_exact,failure_mode,policy_violations,deleted_violations,tenant_violations,latency_ms,raw_candidates,distance_evals,policy_checks,visited_cluster_count,certified
20,SeRF-Range,broad,1.0,1,none,0,0,0,3.674730000057025,1200,1200,1200,14,0
20,SIEVE-Collection,broad,1.0,1,none,0,0,0,3.446473999929367,1200,1200,1200,14,0
20,BitmapSlice-Exact,broad,1.0,1,none,0,0,0,7.515097999885256,4017,3750,4017,0,1
20,PACER-A,broad,1.0,1,none,0,0,0,4.558585000040694,1200,1200,1200,14,0
20,PACER-C,broad,1.0,1,none,0,0,0,11.066616999869439,4017,4017,4017,48,1
20,PACER-X,broad,1.0,1,none,0,0,0,11.129404000030263,4017,4017,4017,48,1
21,PostFilter-IVF,medium,0.6,0,ranking_truncation,0,0,0,1.0467890001564228,1200,1200,1200,8,0
21,PreFilter-IVF,medium,0.7,0,ranking_truncation,0,0,0,1.358170000003156,1402,46,1402,8,0
21,GraphPostFilter,medium,0.9,0,ranking_truncation,0,0,0,17.007384999942587,1200,4297,1200,26,0
21,InlineGraph,medium,0.5,0,ranking_truncation,0,0,0,1.3729909999256051,64,64,64,10,0
21,PredicateGraph,medium,0.8,0,ranking_truncation,0,0,0,13.37995500011857,1200,2393,1200,26,0
21,ACORN-2Hop,medium,0.9,0,ranking_truncation,0,0,0,18.624589999944874,1200,4330,1200,26,0
21,FDANN-Beam,medium,0.8,0,ranking_truncation,0,0,0,89.8658080000132,1200,4501,1200,27,0
21,SeRF-Range,medium,1.0,1,none,0,0,0,2.844598000137921,194,194,194,40,0
21,SIEVE-Collection,medium,1.0,1,none,0,0,0,2.6848089999020885,194,194,194,40,0
21,BitmapSlice-Exact,medium,1.0,1,none,0,0,0,0.44775099991056777,194,176,194,0,1
21,PACER-A,medium,1.0,1,none,0,0,0,3.33370999987892,194,194,194,40,1
21,PACER-C,medium,1.0,1,none,0,0,0,3.4183500001745415,194,194,194,40,1
21,PACER-X,medium,1.0,1,none,0,0,0,3.7594179998450272,194,194,194,40,1
22,PostFilter-IVF,narrow,0.25,0,candidate_starvation,0,0,0,0.8091820000117877,1109,1109,1109,8,0
22,PreFilter-IVF,narrow,1.0,1,none,0,0,0,0.8184349999282858,442,4,442,3,0
22,GraphPostFilter,narrow,0.0,0,candidate_starvation,0,0,0,19.91220400009297,1200,4801,1200,32,0
22,InlineGraph,narrow,0.0,0,candidate_starvation,0,0,0,1.1938709999412822,51,51,51,10,0
22,PredicateGraph,narrow,0.0,0,candidate_starvation,0,0,0,14.76516000002448,1200,2511,1200,32,0
22,ACORN-2Hop,narrow,0.0,0,candidate_starvation,0,0,0,18.820773000015834,1200,4801,1200,32,0
22,FDANN-Beam,narrow,0.0,0,candidate_starvation,0,0,0,93.95021299997097,1200,4768,1200,31,0
22,SeRF-Range,narrow,1.0,1,none,0,0,0,0.4542589999800839,6,6,6,3,0
22,SIEVE-Collection,narrow,1.0,1,none,0,0,0,0.29826100012542156,6,6,6,3,0
22,BitmapSlice-Exact,narrow,1.0,1,none,0,0,0,0.06651800003965036,6,4,6,0,1
22,PACER-A,narrow,1.0,1,none,0,0,0,0.2634119998674578,6,6,6,3,1
22,PACER-C,narrow,1.0,1,none,0,0,0,0.2964650000194524,6,6,6,3,1
22,PACER-X,narrow,1.0,1,none,0,0,0,0.33593700004530547,6,6,6,3,1
23,PostFilter-IVF,cold,1.0,1,none,0,0,0,1.224521999802164,1200,1200,1200,8,0
23,PreFilter-IVF,cold,1.0,1,none,0,0,0,0.553553999907308,236,1,236,1,0
23,GraphPostFilter,cold,1.0,1,none,0,0,0,18.551105000142343,1200,4886,1200,34,0
23,InlineGraph,cold,1.0,1,none,0,0,0,0.9074279998912971,50,50,50,10,0
23,PredicateGraph,cold,1.0,1,none,0,0,0,14.218829000128608,1200,2505,1200,32,0
23,ACORN-2Hop,cold,1.0,1,none,0,0,0,18.30084900007023,1200,4886,1200,34,0
23,FDANN-Beam,cold,1.0,1,none,0,0,0,100.30803399990873,1200,4968,1200,33,0
23,SeRF-Range,cold,1.0,1,none,0,0,0,0.35863399989466416,1,1,1,1,0
23,SIEVE-Collection,cold,1.0,1,none,0,0,0,0.3071090000048571,1,1,1,1,0
23,BitmapSlice-Exact,cold,1.0,1,none,0,0,0,0.09612400003788935,1,1,1,0,1
23,PACER-A,cold,1.0,1,none,0,0,0,0.22857399994791194,1,1,1,1,1
23,PACER-C,cold,1.0,1,none,0,0,0,0.18674600005397224,1,1,1,1,1
23,PACER-X,cold,1.0,1,none,0,0,0,0.1898719999644527,1,1,1,1,1
24,PostFilter-IVF,broad,1.0,1,none,0,0,0,1.2783419999777834,1200,1200,1200,8,0
24,PreFilter-IVF,broad,1.0,1,none,0,0,0,1.6162960000656312,1322,548,1322,6,0
24,GraphPostFilter,broad,1.0,1,none,0,0,0,17.600647000108438,1200,4130,1200,27,0
24,InlineGraph,broad,1.0,1,none,0,0,0,20.542186999819023,1200,2814,1200,35,0
24,PredicateGraph,broad,1.0,1,none,0,0,0,26.656391999949847,1200,2793,1200,27,0
24,ACORN-2Hop,broad,1.0,1,none,0,0,0,96.10675399994761,1200,5044,1200,34,0
24,FDANN-Beam,broad,1.0,1,none,0,0,0,164.77805899990017,1200,4665,1200,30,0
24,SeRF-Range,broad,1.0,1,none,0,0,0,6.383026000094105,1200,1200,1200,13,0
24,SIEVE-Collection,broad,1.0,1,none,0,0,0,6.243188999860649,1200,1200,1200,13,0
24,BitmapSlice-Exact,broad,1.0,1,none,0,0,0,13.951360999953977,4038,3643,4038,0,1
24,PACER-A,broad,1.0,1,none,0,0,0,6.640306999997847,1200,1200,1200,13,0
24,PACER-C,broad,1.0,1,none,0,0,0,21.215161999862175,4038,4038,4038,48,1
24,PACER-X,broad,1.0,1,none,0,0,0,20.575661000066248,4038,4038,4038,48,1
25,PostFilter-IVF,medium,0.8,0,ranking_truncation,0,0,0,1.1913119999462651,1200,1200,1200,8,0
25,PreFilter-IVF,medium,0.8,0,ranking_truncation,0,0,0,1.378166999984387,1240,125,1240,8,0
25,GraphPostFilter,medium,1.0,1,none,0,0,0,19.760699000016757,1200,4013,1200,25,0
25,InlineGraph,medium,0.7,0,ranking_truncation,0,0,0,4.496714999959295,194,194,194,14,0
25,PredicateGraph,medium,0.9,0,ranking_truncation,0,0,0,15.768693000154599,1200,1673,1200,23,0
25,ACORN-2Hop,medium,1.0,1,none,0,0,0,28.223694000189425,1200,4911,1200,30,0
25,FDANN-Beam,medium,1.0,1,none,0,0,0,77.03182399995967,1200,4099,1200,24,0
25,SeRF-Range,medium,1.0,1,none,0,0,0,3.447305999998207,294,294,294,40,0
25,SIEVE-Collection,medium,1.0,1,none,0,0,0,3.445525999950405,294,294,294,40,0
25,BitmapSlice-Exact,medium,1.0,1,none,0,0,0,0.6487699999979668,294,266,294,0,1
25,PACER-A,medium,1.0,1,none,0,0,0,3.8435060000665544,294,294,294,40,1
25,PACER-C,medium,1.0,1,none,0,0,0,3.5455849999834754,294,294,294,40,1
25,PACER-X,medium,1.0,1,none,0,0,0,3.716746999998577,294,294,294,40,1
26,PostFilter-IVF,narrow,1.0,1,none,0,0,0,1.1124489999474463,1200,1200,1200,8,0
26,PreFilter-IVF,narrow,1.0,1,none,0,0,0,0.5772399999841582,208,3,208,1,0
26,GraphPostFilter,narrow,0.6666666666666666,0,candidate_starvation,0,0,0,17.329220999954487,1200,4472,1200,30,0
26,InlineGraph,narrow,0.6666666666666666,0,candidate_starvation,0,0,0,1.0750110000117274,51,51,51,10,0
26,PredicateGraph,narrow,1.0,1,none,0,0,0,12.687905000120736,1200,2209,1200,23,0
26,ACORN-2Hop,narrow,0.6666666666666666,0,candidate_starvation,0,0,0,17.615403000036167,1200,4472,1200,30,0
26,FDANN-Beam,narrow,0.3333333333333333,0,candidate_starvation,0,0,0,94.75266500021462,1200,4828,1200,31,0
26,SeRF-Range,narrow,1.0,1,none,0,0,0,0.29241600009299873,3,3,3,1,0
26,SIEVE-Collection,narrow,1.0,1,none,0,0,0,0.20785200013051508,3,3,3,1,0
26,BitmapSlice-Exact,narrow,1.0,1,none,0,0,0,0.06145699990156572,3,3,3,0,1
26,PACER-A,narrow,1.0,1,none,0,0,0,0.17798400017454696,3,3,3,1,1
26,PACER-C,narrow,1.0,1,none,0,0,0,0.12197299997751543,3,3,3,1,1
26,PACER-X,narrow,1.0,1,none,0,0,0,0.12459600020520156,3,3,3,1,1
27,PostFilter-IVF,cold,1.0,1,none,0,0,0,1.0443090000080701,1200,1200,1200,8,0
27,PreFilter-IVF,cold,1.0,1,none,0,0,0,0.544175000186442,237,2,237,1,0
27,GraphPostFilter,cold,1.0,1,none,0,0,0,17.494848000069396,1200,4299,1200,29,0
27,InlineGraph,cold,1.0,1,none,0,0,0,1.006044999940059,51,51,51,10,0
27,PredicateGraph,cold,1.0,1,none,0,0,0,11.34203200012962,1200,1807,1200,23,0
27,ACORN-2Hop,cold,1.0,1,none,0,0,0,16.939679999950386,1200,4299,1200,29,0
27,FDANN-Beam,cold,0.5,0,candidate_starvation,0,0,0,82.24849299995185,1200,4346,1200,27,0
27,SeRF-Range,cold,1.0,1,none,0,0,0,0.2582619999884628,2,2,2,1,0
27,SIEVE-Collection,cold,1.0,1,none,0,0,0,0.15724600007160916,2,2,2,1,0
27,BitmapSlice-Exact,cold,1.0,1,none,0,0,0,0.05396699998527765,2,2,2,0,1
27,PACER-A,cold,1.0,1,none,0,0,0,0.12276500001462409,2,2,2,1,1
27,PACER-C,cold,1.0,1,none,0,0,0,0.12609500004145957,2,2,2,1,1
27,PACER-X,cold,1.0,1,none,0,0,0,0.18207600010100577,2,2,2,1,1
28,PostFilter-IVF,broad,0.5,0,ranking_truncation,0,0,0,1.39974900002926,1200,1200,1200,8,0
28,PreFilter-IVF,broad,0.5,0,ranking_truncation,0,0,0,1.9003239999619836,1324,722,1324,8,0
28,GraphPostFilter,broad,1.0,1,none,0,0,0,18.537540999886915,1200,4269,1200,28,0
28,InlineGraph,broad,0.9,0,ranking_truncation,0,0,0,19.136083000148574,1200,2541,1200,32,0
28,PredicateGraph,broad,0.9,0,ranking_truncation,0,0,0,19.84083100001044,1200,3072,1200,28,0
28,ACORN-2Hop,broad,1.0,1,none,0,0,0,57.245747000024494,1200,4960,1200,34,0
28,FDANN-Beam,broad,0.9,0,ranking_truncation,0,0,0,89.86019000008127,1200,4375,1200,27,0
28,SeRF-Range,broad,0.8,0,ranking_truncation,0,0,0,3.4732760000224516,1200,1200,1200,15,0
28,SIEVE-Collection,broad,0.8,0,ranking_truncation,0,0,0,3.4058270000514312,1200,1200,1200,15,0
28,BitmapSlice-Exact,broad,1.0,1,none,0,0,0,7.798626000067088,3951,3688,3951,0,1
28,PACER-A,broad,0.8,0,ranking_truncation,0,0,0,5.237457000021095,1200,1200,1200,15,0
28,PACER-C,broad,1.0,1,none,0,0,0,14.821314000073471,3951,3951,3951,48,1
28,PACER-X,broad,1.0,1,none,0,0,0,14.502235000009023,3951,3951,3951,48,1
29,PostFilter-IVF,medium,0.4,0,ranking_truncation,0,0,0,0.9396709999691666,1195,1195,1195,8,0
29,PreFilter-IVF,medium,0.6,0,ranking_truncation,0,0,0,1.2740619999931369,1328,30,1328,8,0
29,GraphPostFilter,medium,1.0,1,none,0,0,0,17.77083499996479,1200,4479,1200,29,0
29,InlineGraph,medium,0.5,0,ranking_truncation,0,0,0,1.2421849999100232,64,64,64,11,0
29,PredicateGraph,medium,1.0,1,none,0,0,0,15.591061999884914,1200,2334,1200,31,0
29,ACORN-2Hop,medium,1.0,1,none,0,0,0,21.650995000072726,1200,4526,1200,29,0
29,FDANN-Beam,medium,1.0,1,none,0,0,0,103.18905100007214,1200,4889,1200,31,0
29,SeRF-Range,medium,1.0,1,none,0,0,0,3.671420000046055,224,224,224,40,0
29,SIEVE-Collection,medium,1.0,1,none,0,0,0,2.6921230000880314,224,224,224,40,0
29,BitmapSlice-Exact,medium,1.0,1,none,0,0,0,0.618867999946815,224,198,224,0,1
29,PACER-A,medium,1.0,1,none,0,0,0,3.938871999935145,224,224,224,40,1
29,PACER-C,medium,1.0,1,none,0,0,0,3.737730000011652,224,224,224,40,1
29,PACER-X,medium,1.0,1,none,0,0,0,3.181477999987692,224,224,224,40,1
30,PostFilter-IVF,narrow,0.5,0,candidate_starvation,0,0,0,1.4089269998294185,1200,1200,1200,8,0
30,PreFilter-IVF,narrow,1.0,1,none,0,0,0,0.8904359999633016,679,4,679,3,0
30,GraphPostFilter,narrow,0.5,0,candidate_starvation,0,0,0,21.103237000033914,1200,4520,1200,31,0
30,InlineGraph,narrow,0.5,0,candidate_starvation,0,0,0,1.367259000062404,50,50,50,10,0
30,PredicateGraph,narrow,0.75,0,candidate_starvation,0,0,0,14.999195999962467,1200,2306,1200,29,0
30,ACORN-2Hop,narrow,0.5,0,candidate_starvation,0,0,0,20.791367000128957,1200,4522,1200,31,0
30,FDANN-Beam,narrow,0.5,0,candidate_starvation,0,0,0,95.31836099995417,1200,4518,1200,28,0
30,SeRF-Range,narrow,1.0,1,none,0,0,0,0.40327800002160075,4,4,4,3,0
30,SIEVE-Collection,narrow,1.0,1,none,0,0,0,0.3270269999120501,4,4,4,3,0
30,BitmapSlice-Exact,narrow,1.0,1,none,0,0,0,0.06847000008747273,4,4,4,0,1
30,PACER-A,narrow,1.0,1,none,0,0,0,0.3609259999848291,4,4,4,3,1
30,PACER-C,narrow,1.0,1,none,0,0,0,0.3340339999340358,4,4,4,3,1
30,PACER-X,narrow,1.0,1,none,0,0,0,0.24797200012471876,4,4,4,3,1
31,PostFilter-IVF,cold,0.5,0,candidate_starvation,0,0,0,1.2394210000366002,1200,1200,1200,8,0
31,PreFilter-IVF,cold,1.0,1,none,0,0,0,0.5381299999953626,272,2,272,2,0
31,GraphPostFilter,cold,0.5,0,candidate_starvation,0,0,0,16.092143999912878,1200,4064,1200,23,0
31,InlineGraph,cold,0.5,0,candidate_starvation,0,0,0,0.9999629999128956,50,50,50,10,0
31,PredicateGraph,cold,1.0,1,none,0,0,0,15.73235199998635,1200,1909,1200,28,0
31,ACORN-2Hop,cold,0.5,0,candidate_starvation,0,0,0,21.692082000072332,1200,4085,1200,23,0
31,FDANN-Beam,cold,1.0,1,none,0,0,0,88.924211000176,1200,4268,1200,26,0
31,SeRF-Range,cold,1.0,1,none,0,0,0,0.43118199982927763,2,2,2,2,0
31,SIEVE-Collection,cold,1.0,1,none,0,0,0,0.2541579999615351,2,2,2,2,0
31,BitmapSlice-Exact,cold,1.0,1,none,0,0,0,0.061222000113048125,2,2,2,0,1
31,PACER-A,cold,1.0,1,none,0,0,0,0.2127679999830434,2,2,2,2,1
31,PACER-C,cold,1.0,1,none,0,0,0,0.23348300010184175,2,2,2,2,1
31,PACER-X,cold,1.0,1,none,0,0,0,0.20904999996673723,2,2,2,2,1
32,PostFilter-IVF,broad,0.6,0,ranking_truncation,0,0,0,1.0524060000989266,1200,1200,1200,8,0
32,PreFilter-IVF,broad,0.6,0,ranking_truncation,0,0,0,1.3986260000820039,1181,474,1181,8,0
32,GraphPostFilter,broad,1.0,1,none,0,0,0,16.739402999974118,1200,4170,1200,28,0
32,InlineGraph,broad,1.0,1,none,0,0,0,16.94094499998755,1200,2400,1200,29,0
32,PredicateGraph,broad,1.0,1,none,0,0,0,15.516460000071675,1200,3119,1200,31,0
32,ACORN-2Hop,broad,1.0,1,none,0,0,0,53.49096800000552,1200,4703,1200,32,0
32,FDANN-Beam,broad,0.9,0,ranking_truncation,0,0,0,79.37536400004319,1200,4054,1200,26,0
32,SeRF-Range,broad,1.0,1,none,0,0,0,6.042333000095823,1200,1200,1200,17,0
32,SIEVE-Collection,broad,1.0,1,none,0,0,0,4.339103999882354,1200,1200,1200,17,0
32,BitmapSlice-Exact,broad,1.0,1,none,0,0,0,11.979695000036372,4028,3695,4028,0,1
32,PACER-A,broad,1.0,1,none,0,0,0,5.038336000097843,1200,1200,1200,17,0
32,PACER-C,broad,1.0,1,none,0,0,0,10.808735999944474,4028,4028,4028,48,1
32,PACER-X,broad,1.0,1,none,0,0,0,11.31302500016318,4028,4028,4028,48,1
33,PostFilter-IVF,medium,0.8,0,ranking_truncation,0,0,0,1.0231710000425664,1200,1200,1200,8,0
33,PreFilter-IVF,medium,0.8,0,ranking_truncation,0,0,0,1.1725110000497807,1335,34,1335,7,0
33,GraphPostFilter,medium,0.9,0,ranking_truncation,0,0,0,18.894346000024598,1200,3556,1200,22,0
33,InlineGraph,medium,0.7,0,ranking_truncation,0,0,0,1.3772380000318662,81,81,81,10,0
33,PredicateGraph,medium,0.8,0,ranking_truncation,0,0,0,13.80900100002691,1200,1956,1200,25,0
33,ACORN-2Hop,medium,0.9,0,ranking_truncation,0,0,0,20.796560999997382,1200,3578,1200,22,0
33,FDANN-Beam,medium,0.9,0,ranking_truncation,0,0,0,84.83561299999565,1200,4289,1200,27,0
33,SeRF-Range,medium,1.0,1,none,0,0,0,2.840509999941787,220,220,220,38,0
33,SIEVE-Collection,medium,1.0,1,none,0,0,0,2.614707000020644,220,220,220,38,0
33,BitmapSlice-Exact,medium,1.0,1,none,0,0,0,0.5075750000287371,220,204,220,0,1
33,PACER-A,medium,1.0,1,none,0,0,0,3.256425000017771,220,220,220,38,1
33,PACER-C,medium,1.0,1,none,0,0,0,3.1676010000865062,220,220,220,38,1
33,PACER-X,medium,1.0,1,none,0,0,0,3.1513970000105473,220,220,220,38,1
34,PostFilter-IVF,narrow,0.6,0,candidate_starvation,0,0,0,0.9851869999693008,1177,1177,1177,8,0
34,PreFilter-IVF,narrow,1.0,1,none,0,0,0,2.0736760000090726,1105,14,1105,7,0
34,GraphPostFilter,narrow,0.4,0,candidate_starvation,0,0,0,18.529195999917647,1200,4307,1200,27,0
34,InlineGraph,narrow,0.4,0,candidate_starvation,0,0,0,1.4243559999158606,55,55,55,10,0
34,PredicateGraph,narrow,0.6,0,candidate_starvation,0,0,0,12.431810999942172,1200,1987,1200,26,0
34,ACORN-2Hop,narrow,0.4,0,candidate_starvation,0,0,0,17.515353999897343,1200,4309,1200,27,0
34,FDANN-Beam,narrow,0.2,0,candidate_starvation,0,0,0,105.69421099989995,1200,4614,1200,28,0
34,SeRF-Range,narrow,1.0,1,none,0,0,0,0.7263099998908729,16,16,16,7,0
34,SIEVE-Collection,narrow,1.0,1,none,0,0,0,0.5211610000515066,16,16,16,7,0
34,BitmapSlice-Exact,narrow,1.0,1,none,0,0,0,0.12079900011485734,16,14,16,0,1
34,PACER-A,narrow,1.0,1,none,0,0,0,0.5656760001784278,16,16,16,7,1
34,PACER-C,narrow,1.0,1,none,0,0,0,0.6850160000340111,16,16,16,7,1
34,PACER-X,narrow,1.0,1,none,0,0,0,0.6299110000327346,16,16,16,7,1
35,PostFilter-IVF,cold,0.3333333333333333,0,candidate_starvation,0,0,0,1.2775140000940155,1200,1200,1200,8,0
35,PreFilter-IVF,cold,1.0,1,none,0,0,0,1.098306999892884,627,3,627,4,0
35,GraphPostFilter,cold,0.3333333333333333,0,candidate_starvation,0,0,0,20.965078000017456,1200,4526,1200,27,0
35,InlineGraph,cold,0.3333333333333333,0,candidate_starvation,0,0,0,1.0522729999138392,50,50,50,10,0
35,PredicateGraph,cold,0.3333333333333333,0,candidate_starvation,0,0,0,15.894092000053206,1200,2546,1200,27,0
35,ACORN-2Hop,cold,0.3333333333333333,0,candidate_starvation,0,0,0,18.235334000110015,1200,4526,1200,27,0
35,FDANN-Beam,cold,0.3333333333333333,0,candidate_starvation,0,0,0,93.69576900007814,1200,4570,1200,26,0
35,SeRF-Range,cold,1.0,1,none,0,0,0,0.43418200016276387,4,4,4,4,0
35,SIEVE-Collection,cold,1.0,1,none,0,0,0,0.33623799981796765,4,4,4,4,0
35,BitmapSlice-Exact,cold,1.0,1,none,0,0,0,0.08504099992023839,4,3,4,0,1
35,PACER-A,cold,1.0,1,none,0,0,0,0.3152860001591762,4,4,4,4,1
35,PACER-C,cold,1.0,1,none,0,0,0,0.27504799982125405,4,4,4,4,1
35,PACER-X,cold,1.0,1,none,0,0,0,0.3338760000133334,4,4,4,4,1
36,PostFilter-IVF,broad,0.5,0,ranking_truncation,0,0,0,1.0523900000407593,1200,1200,1200,8,0
36,PreFilter-IVF,broad,0.3,0,ranking_truncation,0,0,0,1.3966240001082042,1258,616,1258,7,0
36,GraphPostFilter,broad,1.0,1,none,0,0,0,19.79556799983584,1200,5040,1200,33,0
36,InlineGraph,broad,1.0,1,none,0,0,0,20.953491000000213,1200,2685,1200,33,0
36,PredicateGraph,broad,0.7,0,ranking_truncation,0,0,0,18.750620999981038,1200,3759,1200,36,0
36,ACORN-2Hop,broad,1.0,1,none,0,0,0,64.54593500006922,1200,5516,1200,37,0
36,FDANN-Beam,broad,0.7,0,ranking_truncation,0,0,0,101.95640800020556,1200,4954,1200,32,0
36,SeRF-Range,broad,0.4,0,ranking_truncation,0,0,0,3.599545000042781,1200,1200,1200,14,0
36,SIEVE-Collection,broad,0.4,0,ranking_truncation,0,0,0,3.9646620000439725,1200,1200,1200,14,0
36,BitmapSlice-Exact,broad,1.0,1,none,0,0,0,7.436255000129677,3936,3606,3936,0,1
36,PACER-A,broad,0.4,0,ranking_truncation,0,0,0,4.083907999984149,1200,1200,1200,14,0
36,PACER-C,broad,1.0,1,none,0,0,0,10.507476999919163,3936,3936,3936,48,1
36,PACER-X,broad,1.0,1,none,0,0,0,11.033565000161616,3936,3936,3936,48,1
37,PostFilter-IVF,medium,0.7,0,ranking_truncation,0,0,0,1.4606570000523789,1200,1200,1200,8,0
37,PreFilter-IVF,medium,0.7,0,ranking_truncation,0,0,0,1.2115380000068399,1209,38,1209,7,0
37,GraphPostFilter,medium,0.9,0,ranking_truncation,0,0,0,17.1700299999884,1200,4437,1200,30,0
37,InlineGraph,medium,0.7,0,ranking_truncation,0,0,0,1.8097969998507324,90,90,90,11,0
37,PredicateGraph,medium,0.7,0,ranking_truncation,0,0,0,14.568329999974594,1200,1862,1200,29,0
37,ACORN-2Hop,medium,0.9,0,ranking_truncation,0,0,0,19.27600999988499,1200,4320,1200,29,0
37,FDANN-Beam,medium,0.9,0,ranking_truncation,0,0,0,106.31557599981534,1200,4278,1200,26,0
37,SeRF-Range,medium,1.0,1,none,0,0,0,4.882268999836015,221,221,221,41,0
37,SIEVE-Collection,medium,1.0,1,none,0,0,0,4.706488000010722,221,221,221,41,0
37,BitmapSlice-Exact,medium,1.0,1,none,0,0,0,0.9285040000577283,221,195,221,0,1
37,PACER-A,medium,1.0,1,none,0,0,0,5.528416000061043,221,221,221,41,1
37,PACER-C,medium,1.0,1,none,0,0,0,5.3970960000242485,221,221,221,41,1
37,PACER-X,medium,1.0,1,none,0,0,0,5.261592000124438,221,221,221,41,1
38,PostFilter-IVF,narrow,0.75,0,candidate_starvation,0,0,0,1.8517620001148316,1200,1200,1200,8,0
38,PreFilter-IVF,narrow,1.0,1,none,0,0,0,1.135972999918522,358,4,358,3,0
38,GraphPostFilter,narrow,0.5,0,candidate_starvation,0,0,0,28.635033000000476,1200,4234,1200,26,0
38,InlineGraph,narrow,0.25,0,candidate_starvation,0,0,0,1.6607909999493131,50,50,50,10,0
38,PredicateGraph,narrow,0.5,0,candidate_starvation,0,0,0,21.793126999909873,1200,2110,1200,21,0
38,ACORN-2Hop,narrow,0.5,0,candidate_starvation,0,0,0,29.609844000106023,1200,4432,1200,27,0
38,FDANN-Beam,narrow,0.25,0,candidate_starvation,0,0,0,143.27082699992388,1200,4261,1200,25,0
38,SeRF-Range,narrow,1.0,1,none,0,0,0,0.5352650000531867,5,5,5,3,0
38,SIEVE-Collection,narrow,1.0,1,none,0,0,0,0.4476889998841216,5,5,5,3,0
38,BitmapSlice-Exact,narrow,1.0,1,none,0,0,0,0.10961399993902887,5,4,5,0,1
38,PACER-A,narrow,1.0,1,none,0,0,0,0.4249910000453383,5,5,5,3,1
38,PACER-C,narrow,1.0,1,none,0,0,0,0.39076500002011016,5,5,5,3,1
38,PACER-X,narrow,1.0,1,none,0,0,0,0.3913010000360373,5,5,5,3,1
39,PostFilter-IVF,cold,1.0,1,none,0,0,0,1.952357000163829,1200,1200,1200,8,0
39,PreFilter-IVF,cold,1.0,1,none,0,0,0,0.8233930000187684,204,1,204,1,0
39,GraphPostFilter,cold,1.0,1,none,0,0,0,30.90459500003817,1200,4841,1200,33,0
39,InlineGraph,cold,1.0,1,none,0,0,0,1.074184999879435,50,50,50,10,0
39,PredicateGraph,cold,1.0,1,none,0,0,0,11.974269999882381,1200,2195,1200,33,0
39,ACORN-2Hop,cold,1.0,1,none,0,0,0,18.307250999896496,1200,4841,1200,33,0
39,FDANN-Beam,cold,1.0,1,none,0,0,0,146.72348199997032,1200,4731,1200,30,0
39,SeRF-Range,cold,1.0,1,none,0,0,0,0.24499599999217025,1,1,1,1,0
39,SIEVE-Collection,cold,1.0,1,none,0,0,0,0.15792399995007145,1,1,1,1,0
39,BitmapSlice-Exact,cold,1.0,1,none,0,0,0,0.05353899996407563,1,1,1,0,1
39,PACER-A,cold,1.0,1,none,0,0,0,0.12511599993558775,1,1,1,1,1
39,PACER-C,cold,1.0,1,none,0,0,0,0.11851099998239079,1,1,1,1,1
39,PACER-X,cold,1.0,1,none,0,0,0,0.11837300007755402,1,1,1,1,1
