epoch,query_id,regime,method,visible_count,future_postings_in_index,stale_postings_in_index,returned,recall_at_k,secure_topk_exact,future_output_violations,deleted_output_violations,policy_output_violations,tenant_output_violations,certified,raw_candidates,candidates,policy_checks
10,14,narrow,PACER-A,4,0,2103,4,1.0,1,0,0,0,0,1,5,4,5
10,14,narrow,PACER-X,4,0,2103,4,1.0,1,0,0,0,0,1,5,4,5
10,15,cold,PostFilter-IVF,2,0,2103,1,0.5,0,0,0,0,0,0,1200,1,1200
10,15,cold,StaleNoRecheck,2,0,2103,1,0.5,0,0,0,0,0,0,1200,1,1200
10,15,cold,NaiveNoPolicy,2,0,2103,10,0.5,0,0,3,9,7,0,1200,1200,0
10,15,cold,PACER-A,2,0,2103,2,1.0,1,0,0,0,0,1,2,2,2
10,15,cold,PACER-X,2,0,2103,2,1.0,1,0,0,0,0,1,2,2,2
10,16,broad,PostFilter-IVF,5138,0,2103,10,0.1,0,0,0,0,0,0,1200,552,1200
10,16,broad,StaleNoRecheck,5138,0,2103,10,0.1,0,0,0,0,0,0,1200,662,1200
10,16,broad,NaiveNoPolicy,5138,0,2103,10,0.1,0,0,0,0,4,0,1200,1200,0
10,16,broad,PACER-A,5138,0,2103,10,0.1,0,0,0,0,0,0,1200,984,1200
10,16,broad,PACER-X,5138,0,2103,10,1.0,1,0,0,0,0,1,6201,5138,6201
10,17,medium,PostFilter-IVF,265,0,2103,10,0.7,0,0,0,0,0,0,1200,33,1200
10,17,medium,StaleNoRecheck,265,0,2103,10,0.7,0,0,2,0,0,0,1200,46,1200
10,17,medium,NaiveNoPolicy,265,0,2103,10,0.1,0,0,1,8,6,0,1200,1200,0
10,17,medium,PACER-A,265,0,2103,10,1.0,1,0,0,0,0,1,330,265,330
10,17,medium,PACER-X,265,0,2103,10,1.0,1,0,0,0,0,1,330,265,330
10,18,narrow,PostFilter-IVF,6,0,2103,0,0.0,0,0,0,0,0,0,1200,0,1200
10,18,narrow,StaleNoRecheck,6,0,2103,0,0.0,0,0,0,0,0,0,1200,0,1200
10,18,narrow,NaiveNoPolicy,6,0,2103,10,0.0,0,0,1,10,10,0,1200,1200,0
10,18,narrow,PACER-A,6,0,2103,6,1.0,1,0,0,0,0,1,6,6,6
10,18,narrow,PACER-X,6,0,2103,6,1.0,1,0,0,0,0,1,6,6,6
10,19,cold,PostFilter-IVF,5,0,2103,1,0.2,0,0,0,0,0,0,1200,1,1200
10,19,cold,StaleNoRecheck,5,0,2103,1,0.2,0,0,0,0,0,0,1200,1,1200
10,19,cold,NaiveNoPolicy,5,0,2103,10,0.2,0,0,1,9,9,0,1200,1200,0
10,19,cold,PACER-A,5,0,2103,5,1.0,1,0,0,0,0,1,5,5,5
10,19,cold,PACER-X,5,0,2103,5,1.0,1,0,0,0,0,1,5,5,5
10,20,broad,PostFilter-IVF,5036,0,2103,10,1.0,1,0,0,0,0,0,1200,642,1200
10,20,broad,StaleNoRecheck,5036,0,2103,10,1.0,1,0,0,0,0,0,1200,764,1200
10,20,broad,NaiveNoPolicy,5036,0,2103,10,0.8,0,0,1,0,2,0,1200,1200,0
10,20,broad,PACER-A,5036,0,2103,10,1.0,1,0,0,0,0,0,1200,996,1200
10,20,broad,PACER-X,5036,0,2103,10,1.0,1,0,0,0,0,1,6116,5036,6116
10,21,medium,PostFilter-IVF,281,0,2103,10,0.7,0,0,0,0,0,0,1200,36,1200
10,21,medium,StaleNoRecheck,281,0,2103,10,0.6,0,0,4,0,0,0,1200,42,1200
10,21,medium,NaiveNoPolicy,281,0,2103,10,0.1,0,0,2,6,8,0,1200,1200,0
10,21,medium,PACER-A,281,0,2103,10,1.0,1,0,0,0,0,1,337,281,337
10,21,medium,PACER-X,281,0,2103,10,1.0,1,0,0,0,0,1,337,281,337
10,22,narrow,PostFilter-IVF,11,0,2103,2,0.2,0,0,0,0,0,0,1200,2,1200
10,22,narrow,StaleNoRecheck,11,0,2103,2,0.2,0,0,0,0,0,0,1200,2,1200
10,22,narrow,NaiveNoPolicy,11,0,2103,10,0.1,0,0,1,9,8,0,1200,1200,0
10,22,narrow,PACER-A,11,0,2103,10,1.0,1,0,0,0,0,1,13,11,13
10,22,narrow,PACER-X,11,0,2103,10,1.0,1,0,0,0,0,1,13,11,13
10,23,cold,PostFilter-IVF,3,0,2103,3,1.0,1,0,0,0,0,0,1200,3,1200
10,23,cold,StaleNoRecheck,3,0,2103,3,1.0,1,0,0,0,0,0,1200,3,1200
10,23,cold,NaiveNoPolicy,3,0,2103,10,0.3333333333333333,0,0,1,9,9,0,1200,1200,0
10,23,cold,PACER-A,3,0,2103,3,1.0,1,0,0,0,0,1,3,3,3
10,23,cold,PACER-X,3,0,2103,3,1.0,1,0,0,0,0,1,3,3,3
10,24,broad,PostFilter-IVF,5077,0,2103,10,0.6,0,0,0,0,0,0,1200,550,1200
10,24,broad,StaleNoRecheck,5077,0,2103,10,0.6,0,0,2,0,0,0,1200,674,1200
10,24,broad,NaiveNoPolicy,5077,0,2103,10,0.3,0,0,1,0,6,0,1200,1200,0
10,24,broad,PACER-A,5077,0,2103,10,0.7,0,0,0,0,0,0,1200,982,1200
10,24,broad,PACER-X,5077,0,2103,10,1.0,1,0,0,0,0,1,6146,5077,6146
10,25,medium,PostFilter-IVF,266,0,2103,10,0.9,0,0,0,0,0,0,1200,42,1200
10,25,medium,StaleNoRecheck,266,0,2103,10,0.9,0,0,1,0,0,0,1200,54,1200
10,25,medium,NaiveNoPolicy,266,0,2103,10,0.1,0,0,2,8,8,0,1200,1200,0
10,25,medium,PACER-A,266,0,2103,10,1.0,1,0,0,0,0,1,338,266,338
10,25,medium,PACER-X,266,0,2103,10,1.0,1,0,0,0,0,1,338,266,338
10,26,narrow,PostFilter-IVF,8,0,2103,0,0.0,0,0,0,0,0,0,1200,0,1200
10,26,narrow,StaleNoRecheck,8,0,2103,1,0.0,0,0,1,0,0,0,1200,1,1200
10,26,narrow,NaiveNoPolicy,8,0,2103,10,0.0,0,0,2,9,9,0,1200,1200,0
10,26,narrow,PACER-A,8,0,2103,8,1.0,1,0,0,0,0,1,13,8,13
10,26,narrow,PACER-X,8,0,2103,8,1.0,1,0,0,0,0,1,13,8,13
10,27,cold,PostFilter-IVF,7,0,2103,3,0.42857142857142855,0,0,0,0,0,0,1200,3,1200
10,27,cold,StaleNoRecheck,7,0,2103,3,0.42857142857142855,0,0,0,0,0,0,1200,3,1200
10,27,cold,NaiveNoPolicy,7,0,2103,10,0.14285714285714285,0,0,3,9,9,0,1200,1200,0
10,27,cold,PACER-A,7,0,2103,7,1.0,1,0,0,0,0,1,8,7,8
10,27,cold,PACER-X,7,0,2103,7,1.0,1,0,0,0,0,1,8,7,8
10,28,broad,PostFilter-IVF,5115,0,2103,10,0.6,0,0,0,0,0,0,1200,468,1200
10,28,broad,StaleNoRecheck,5115,0,2103,10,0.6,0,0,1,0,0,0,1200,562,1200
10,28,broad,NaiveNoPolicy,5115,0,2103,10,0.3,0,0,4,0,6,0,1200,1200,0
10,28,broad,PACER-A,5115,0,2103,10,0.8,0,0,0,0,0,0,1200,1003,1200
10,28,broad,PACER-X,5115,0,2103,10,1.0,1,0,0,0,0,1,6159,5115,6159
10,29,medium,PostFilter-IVF,267,0,2103,10,0.4,0,0,0,0,0,0,1200,28,1200
10,29,medium,StaleNoRecheck,267,0,2103,10,0.4,0,0,2,0,0,0,1200,33,1200
10,29,medium,NaiveNoPolicy,267,0,2103,10,0.0,0,0,4,7,7,0,1200,1200,0
10,29,medium,PACER-A,267,0,2103,10,1.0,1,0,0,0,0,1,325,267,325
10,29,medium,PACER-X,267,0,2103,10,1.0,1,0,0,0,0,1,325,267,325
10,30,narrow,PostFilter-IVF,10,0,2103,6,0.6,0,0,0,0,0,0,1097,6,1097
10,30,narrow,StaleNoRecheck,10,0,2103,8,0.6,0,0,2,0,0,0,1097,8,1097
10,30,narrow,NaiveNoPolicy,10,0,2103,10,0.1,0,0,0,9,7,0,1097,1097,0
10,30,narrow,PACER-A,10,0,2103,10,1.0,1,0,0,0,0,1,13,10,13
10,30,narrow,PACER-X,10,0,2103,10,1.0,1,0,0,0,0,1,13,10,13
10,31,cold,PostFilter-IVF,1,0,2103,1,1.0,1,0,0,0,0,0,1173,1,1173
10,31,cold,StaleNoRecheck,1,0,2103,1,1.0,1,0,0,0,0,0,1173,1,1173
10,31,cold,NaiveNoPolicy,1,0,2103,10,1.0,0,0,2,9,9,0,1173,1173,0
10,31,cold,PACER-A,1,0,2103,1,1.0,1,0,0,0,0,1,1,1,1
10,31,cold,PACER-X,1,0,2103,1,1.0,1,0,0,0,0,1,1,1,1
11,0,broad,PostFilter-IVF,4995,0,2149,10,0.6,0,0,0,0,0,0,1200,473,1200
11,0,broad,StaleNoRecheck,4995,0,2149,10,0.6,0,0,0,0,0,0,1200,587,1200
11,0,broad,NaiveNoPolicy,4995,0,2149,10,0.4,0,0,1,0,6,0,1200,1200,0
11,0,broad,PACER-A,4995,0,2149,10,0.8,0,0,0,0,0,0,1200,976,1200
11,0,broad,PACER-X,4995,0,2149,10,1.0,1,0,0,0,0,1,6086,4995,6086
11,1,medium,PostFilter-IVF,300,0,2149,10,1.0,1,0,0,0,0,0,1200,44,1200
11,1,medium,StaleNoRecheck,300,0,2149,10,1.0,1,0,0,0,0,0,1200,52,1200
11,1,medium,NaiveNoPolicy,300,0,2149,10,0.1,0,0,2,8,7,0,1200,1200,0
11,1,medium,PACER-A,300,0,2149,10,1.0,1,0,0,0,0,1,367,300,367
11,1,medium,PACER-X,300,0,2149,10,1.0,1,0,0,0,0,1,367,300,367
11,2,narrow,PostFilter-IVF,4,0,2149,3,0.75,0,0,0,0,0,0,1200,3,1200
11,2,narrow,StaleNoRecheck,4,0,2149,4,0.75,0,0,1,0,0,0,1200,4,1200
11,2,narrow,NaiveNoPolicy,4,0,2149,10,0.0,0,0,3,9,5,0,1200,1200,0
11,2,narrow,PACER-A,4,0,2149,4,1.0,1,0,0,0,0,1,6,4,6
11,2,narrow,PACER-X,4,0,2149,4,1.0,1,0,0,0,0,1,6,4,6
11,3,cold,PostFilter-IVF,2,0,2149,1,0.5,0,0,0,0,0,0,1200,1,1200
11,3,cold,StaleNoRecheck,2,0,2149,1,0.5,0,0,0,0,0,0,1200,1,1200
11,3,cold,NaiveNoPolicy,2,0,2149,10,0.5,0,0,2,9,7,0,1200,1200,0
11,3,cold,PACER-A,2,0,2149,2,1.0,1,0,0,0,0,1,2,2,2
11,3,cold,PACER-X,2,0,2149,2,1.0,1,0,0,0,0,1,2,2,2
11,4,broad,PostFilter-IVF,4668,0,2149,10,0.9,0,0,0,0,0,0,1045,518,1045
11,4,broad,StaleNoRecheck,4668,0,2149,10,0.8,0,0,2,0,0,0,1045,627,1045
11,4,broad,NaiveNoPolicy,4668,0,2149,10,0.6,0,0,1,0,3,0,1045,1045,0
11,4,broad,PACER-A,4668,0,2149,10,0.9,0,0,0,0,0,0,1200,970,1200
11,4,broad,PACER-X,4668,0,2149,10,1.0,1,0,0,0,0,1,5681,4668,5681
11,5,medium,PostFilter-IVF,281,0,2149,10,0.8,0,0,0,0,0,0,1200,38,1200
11,5,medium,StaleNoRecheck,281,0,2149,10,0.8,0,0,1,0,0,0,1200,44,1200
11,5,medium,NaiveNoPolicy,281,0,2149,10,0.1,0,0,3,7,5,0,1200,1200,0
11,5,medium,PACER-A,281,0,2149,10,1.0,1,0,0,0,0,1,340,281,340
11,5,medium,PACER-X,281,0,2149,10,1.0,1,0,0,0,0,1,340,281,340
11,6,narrow,PostFilter-IVF,3,0,2149,1,0.3333333333333333,0,0,0,0,0,0,1200,1,1200
11,6,narrow,StaleNoRecheck,3,0,2149,1,0.3333333333333333,0,0,0,0,0,0,1200,1,1200
11,6,narrow,NaiveNoPolicy,3,0,2149,10,0.3333333333333333,0,0,0,9,8,0,1200,1200,0
11,6,narrow,PACER-A,3,0,2149,3,1.0,1,0,0,0,0,1,3,3,3
11,6,narrow,PACER-X,3,0,2149,3,1.0,1,0,0,0,0,1,3,3,3
11,7,cold,PostFilter-IVF,1,0,2149,0,0.0,0,0,0,0,0,0,1200,0,1200
11,7,cold,StaleNoRecheck,1,0,2149,1,0.0,0,0,1,0,0,0,1200,1,1200
11,7,cold,NaiveNoPolicy,1,0,2149,10,0.0,0,0,3,9,7,0,1200,1200,0
11,7,cold,PACER-A,1,0,2149,1,1.0,1,0,0,0,0,1,2,1,2
11,7,cold,PACER-X,1,0,2149,1,1.0,1,0,0,0,0,1,2,1,2
11,8,broad,PostFilter-IVF,4907,0,2149,10,0.8,0,0,0,0,0,0,1200,597,1200
11,8,broad,StaleNoRecheck,4907,0,2149,10,0.8,0,0,0,0,0,0,1200,728,1200
11,8,broad,NaiveNoPolicy,4907,0,2149,10,0.6,0,0,1,0,4,0,1200,1200,0
11,8,broad,PACER-A,4907,0,2149,10,0.9,0,0,0,0,0,0,1200,974,1200
11,8,broad,PACER-X,4907,0,2149,10,1.0,1,0,0,0,0,1,6016,4907,6016
11,9,medium,PostFilter-IVF,326,0,2149,10,1.0,1,0,0,0,0,0,1200,44,1200
11,9,medium,StaleNoRecheck,326,0,2149,10,1.0,1,0,0,0,0,0,1200,45,1200
11,9,medium,NaiveNoPolicy,326,0,2149,10,0.1,0,0,0,7,8,0,1200,1200,0
11,9,medium,PACER-A,326,0,2149,10,1.0,1,0,0,0,0,1,368,326,368
11,9,medium,PACER-X,326,0,2149,10,1.0,1,0,0,0,0,1,368,326,368
11,10,narrow,PostFilter-IVF,4,0,2149,0,0.0,0,0,0,0,0,0,1134,0,1134
11,10,narrow,StaleNoRecheck,4,0,2149,0,0.0,0,0,0,0,0,0,1134,0,1134
11,10,narrow,NaiveNoPolicy,4,0,2149,10,0.0,0,0,1,10,10,0,1134,1134,0
11,10,narrow,PACER-A,4,0,2149,4,1.0,1,0,0,0,0,1,4,4,4
11,10,narrow,PACER-X,4,0,2149,4,1.0,1,0,0,0,0,1,4,4,4
11,11,cold,PostFilter-IVF,3,0,2149,1,0.3333333333333333,0,0,0,0,0,0,1200,1,1200
11,11,cold,StaleNoRecheck,3,0,2149,1,0.3333333333333333,0,0,0,0,0,0,1200,1,1200
11,11,cold,NaiveNoPolicy,3,0,2149,10,0.3333333333333333,0,0,1,9,8,0,1200,1200,0
11,11,cold,PACER-A,3,0,2149,3,1.0,1,0,0,0,0,1,5,3,5
11,11,cold,PACER-X,3,0,2149,3,1.0,1,0,0,0,0,1,5,3,5
11,12,broad,PostFilter-IVF,5270,0,2149,10,0.7,0,0,0,0,0,0,1019,496,1019
11,12,broad,StaleNoRecheck,5270,0,2149,10,0.7,0,0,0,0,0,0,1019,607,1019
11,12,broad,NaiveNoPolicy,5270,0,2149,10,0.7,0,0,1,0,3,0,1019,1019,0
11,12,broad,PACER-A,5270,0,2149,10,0.8,0,0,0,0,0,0,1200,994,1200
11,12,broad,PACER-X,5270,0,2149,10,1.0,1,0,0,0,0,1,6377,5270,6377
11,13,medium,PostFilter-IVF,297,0,2149,10,0.9,0,0,0,0,0,0,1200,43,1200
11,13,medium,StaleNoRecheck,297,0,2149,10,0.6,0,0,4,0,0,0,1200,55,1200
11,13,medium,NaiveNoPolicy,297,0,2149,10,0.2,0,0,2,7,4,0,1200,1200,0
11,13,medium,PACER-A,297,0,2149,10,1.0,1,0,0,0,0,1,358,297,358
11,13,medium,PACER-X,297,0,2149,10,1.0,1,0,0,0,0,1,358,297,358
11,14,narrow,PostFilter-IVF,4,0,2149,0,0.0,0,0,0,0,0,0,1200,0,1200
11,14,narrow,StaleNoRecheck,4,0,2149,1,0.0,0,0,1,0,0,0,1200,1,1200
11,14,narrow,NaiveNoPolicy,4,0,2149,10,0.0,0,0,2,9,7,0,1200,1200,0
11,14,narrow,PACER-A,4,0,2149,4,1.0,1,0,0,0,0,1,5,4,5
11,14,narrow,PACER-X,4,0,2149,4,1.0,1,0,0,0,0,1,5,4,5
11,15,cold,PostFilter-IVF,2,0,2149,1,0.5,0,0,0,0,0,0,1200,1,1200
11,15,cold,StaleNoRecheck,2,0,2149,1,0.5,0,0,0,0,0,0,1200,1,1200
11,15,cold,NaiveNoPolicy,2,0,2149,10,0.5,0,0,3,9,7,0,1200,1200,0
11,15,cold,PACER-A,2,0,2149,2,1.0,1,0,0,0,0,1,2,2,2
11,15,cold,PACER-X,2,0,2149,2,1.0,1,0,0,0,0,1,2,2,2
11,16,broad,PostFilter-IVF,5115,0,2149,10,0.1,0,0,0,0,0,0,1200,551,1200
11,16,broad,StaleNoRecheck,5115,0,2149,10,0.1,0,0,0,0,0,0,1200,662,1200
11,16,broad,NaiveNoPolicy,5115,0,2149,10,0.1,0,0,0,0,4,0,1200,1200,0
11,16,broad,PACER-A,5115,0,2149,10,0.1,0,0,0,0,0,0,1200,979,1200
11,16,broad,PACER-X,5115,0,2149,10,1.0,1,0,0,0,0,1,6201,5115,6201
11,17,medium,PostFilter-IVF,262,0,2149,10,0.7,0,0,0,0,0,0,1200,33,1200
11,17,medium,StaleNoRecheck,262,0,2149,10,0.7,0,0,2,0,0,0,1200,46,1200
11,17,medium,NaiveNoPolicy,262,0,2149,10,0.1,0,0,1,8,6,0,1200,1200,0
11,17,medium,PACER-A,262,0,2149,10,1.0,1,0,0,0,0,1,330,262,330
11,17,medium,PACER-X,262,0,2149,10,1.0,1,0,0,0,0,1,330,262,330
11,18,narrow,PostFilter-IVF,6,0,2149,0,0.0,0,0,0,0,0,0,1200,0,1200
11,18,narrow,StaleNoRecheck,6,0,2149,0,0.0,0,0,0,0,0,0,1200,0,1200
11,18,narrow,NaiveNoPolicy,6,0,2149,10,0.0,0,0,1,10,10,0,1200,1200,0
11,18,narrow,PACER-A,6,0,2149,6,1.0,1,0,0,0,0,1,6,6,6
11,18,narrow,PACER-X,6,0,2149,6,1.0,1,0,0,0,0,1,6,6,6
11,19,cold,PostFilter-IVF,5,0,2149,1,0.2,0,0,0,0,0,0,1200,1,1200
11,19,cold,StaleNoRecheck,5,0,2149,1,0.2,0,0,0,0,0,0,1200,1,1200
11,19,cold,NaiveNoPolicy,5,0,2149,10,0.2,0,0,1,9,9,0,1200,1200,0
11,19,cold,PACER-A,5,0,2149,5,1.0,1,0,0,0,0,1,5,5,5
11,19,cold,PACER-X,5,0,2149,5,1.0,1,0,0,0,0,1,5,5,5
11,20,broad,PostFilter-IVF,5012,0,2149,10,1.0,1,0,0,0,0,0,1200,640,1200
11,20,broad,StaleNoRecheck,5012,0,2149,10,1.0,1,0,0,0,0,0,1200,764,1200
11,20,broad,NaiveNoPolicy,5012,0,2149,10,0.8,0,0,1,0,2,0,1200,1200,0
11,20,broad,PACER-A,5012,0,2149,10,1.0,1,0,0,0,0,0,1200,992,1200
11,20,broad,PACER-X,5012,0,2149,10,1.0,1,0,0,0,0,1,6116,5012,6116
11,21,medium,PostFilter-IVF,280,0,2149,10,0.7,0,0,0,0,0,0,1200,36,1200
11,21,medium,StaleNoRecheck,280,0,2149,10,0.6,0,0,4,0,0,0,1200,42,1200
11,21,medium,NaiveNoPolicy,280,0,2149,10,0.1,0,0,2,6,8,0,1200,1200,0
11,21,medium,PACER-A,280,0,2149,10,1.0,1,0,0,0,0,1,337,280,337
11,21,medium,PACER-X,280,0,2149,10,1.0,1,0,0,0,0,1,337,280,337
11,22,narrow,PostFilter-IVF,11,0,2149,2,0.2,0,0,0,0,0,0,1200,2,1200
11,22,narrow,StaleNoRecheck,11,0,2149,2,0.2,0,0,0,0,0,0,1200,2,1200
11,22,narrow,NaiveNoPolicy,11,0,2149,10,0.1,0,0,1,9,8,0,1200,1200,0
11,22,narrow,PACER-A,11,0,2149,10,1.0,1,0,0,0,0,1,13,11,13
11,22,narrow,PACER-X,11,0,2149,10,1.0,1,0,0,0,0,1,13,11,13
11,23,cold,PostFilter-IVF,3,0,2149,3,1.0,1,0,0,0,0,0,1200,3,1200
11,23,cold,StaleNoRecheck,3,0,2149,3,1.0,1,0,0,0,0,0,1200,3,1200
11,23,cold,NaiveNoPolicy,3,0,2149,10,0.3333333333333333,0,0,1,9,9,0,1200,1200,0
11,23,cold,PACER-A,3,0,2149,3,1.0,1,0,0,0,0,1,3,3,3
11,23,cold,PACER-X,3,0,2149,3,1.0,1,0,0,0,0,1,3,3,3
11,24,broad,PostFilter-IVF,5052,0,2149,10,0.6,0,0,0,0,0,0,1200,545,1200
11,24,broad,StaleNoRecheck,5052,0,2149,10,0.6,0,0,2,0,0,0,1200,674,1200
11,24,broad,NaiveNoPolicy,5052,0,2149,10,0.3,0,0,1,0,6,0,1200,1200,0
11,24,broad,PACER-A,5052,0,2149,10,0.7,0,0,0,0,0,0,1200,976,1200
11,24,broad,PACER-X,5052,0,2149,10,1.0,1,0,0,0,0,1,6146,5052,6146
11,25,medium,PostFilter-IVF,265,0,2149,10,0.9,0,0,0,0,0,0,1200,42,1200
11,25,medium,StaleNoRecheck,265,0,2149,10,0.9,0,0,1,0,0,0,1200,54,1200
11,25,medium,NaiveNoPolicy,265,0,2149,10,0.1,0,0,2,8,8,0,1200,1200,0
11,25,medium,PACER-A,265,0,2149,10,1.0,1,0,0,0,0,1,338,265,338
11,25,medium,PACER-X,265,0,2149,10,1.0,1,0,0,0,0,1,338,265,338
11,26,narrow,PostFilter-IVF,8,0,2149,0,0.0,0,0,0,0,0,0,1200,0,1200
11,26,narrow,StaleNoRecheck,8,0,2149,1,0.0,0,0,1,0,0,0,1200,1,1200
11,26,narrow,NaiveNoPolicy,8,0,2149,10,0.0,0,0,2,9,9,0,1200,1200,0
11,26,narrow,PACER-A,8,0,2149,8,1.0,1,0,0,0,0,1,13,8,13
11,26,narrow,PACER-X,8,0,2149,8,1.0,1,0,0,0,0,1,13,8,13
11,27,cold,PostFilter-IVF,7,0,2149,3,0.42857142857142855,0,0,0,0,0,0,1200,3,1200
11,27,cold,StaleNoRecheck,7,0,2149,3,0.42857142857142855,0,0,0,0,0,0,1200,3,1200
11,27,cold,NaiveNoPolicy,7,0,2149,10,0.14285714285714285,0,0,3,9,9,0,1200,1200,0
11,27,cold,PACER-A,7,0,2149,7,1.0,1,0,0,0,0,1,8,7,8
11,27,cold,PACER-X,7,0,2149,7,1.0,1,0,0,0,0,1,8,7,8
11,28,broad,PostFilter-IVF,5096,0,2149,10,0.6,0,0,0,0,0,0,1200,467,1200
11,28,broad,StaleNoRecheck,5096,0,2149,10,0.6,0,0,1,0,0,0,1200,562,1200
11,28,broad,NaiveNoPolicy,5096,0,2149,10,0.3,0,0,4,0,6,0,1200,1200,0
11,28,broad,PACER-A,5096,0,2149,10,0.8,0,0,0,0,0,0,1200,1002,1200
11,28,broad,PACER-X,5096,0,2149,10,1.0,1,0,0,0,0,1,6159,5096,6159
11,29,medium,PostFilter-IVF,266,0,2149,10,0.4,0,0,0,0,0,0,1200,28,1200
11,29,medium,StaleNoRecheck,266,0,2149,10,0.4,0,0,2,0,0,0,1200,33,1200
11,29,medium,NaiveNoPolicy,266,0,2149,10,0.0,0,0,4,7,7,0,1200,1200,0
11,29,medium,PACER-A,266,0,2149,10,1.0,1,0,0,0,0,1,325,266,325
11,29,medium,PACER-X,266,0,2149,10,1.0,1,0,0,0,0,1,325,266,325
11,30,narrow,PostFilter-IVF,10,0,2149,6,0.6,0,0,0,0,0,0,1097,6,1097
11,30,narrow,StaleNoRecheck,10,0,2149,8,0.6,0,0,2,0,0,0,1097,8,1097
11,30,narrow,NaiveNoPolicy,10,0,2149,10,0.1,0,0,0,9,7,0,1097,1097,0
11,30,narrow,PACER-A,10,0,2149,10,1.0,1,0,0,0,0,1,13,10,13
11,30,narrow,PACER-X,10,0,2149,10,1.0,1,0,0,0,0,1,13,10,13
11,31,cold,PostFilter-IVF,1,0,2149,1,1.0,1,0,0,0,0,0,1173,1,1173
11,31,cold,StaleNoRecheck,1,0,2149,1,1.0,1,0,0,0,0,0,1173,1,1173
11,31,cold,NaiveNoPolicy,1,0,2149,10,1.0,0,0,2,9,9,0,1173,1173,0
11,31,cold,PACER-A,1,0,2149,1,1.0,1,0,0,0,0,1,1,1,1
11,31,cold,PACER-X,1,0,2149,1,1.0,1,0,0,0,0,1,1,1,1
