query_id,regime,correlation,method,budget,recall_at_k,secure_topk_exact,latency_ms,candidates,raw_candidates,distance_evals,policy_checks,policy_violations,deleted_violations,tenant_violations,certified
21,medium,independent,AdaptivePostFilter-IVF,300,0.3,0,0.3983120000157214,5,300,300,300,0,0,0,0
21,medium,independent,PACER-A,300,1.0,1,5.286131000048044,199,222,222,222,0,0,0,1
22,narrow,independent,PostFilter-IVF,300,0.0,0,0.36488099999587575,0,300,300,300,0,0,0,0
22,narrow,independent,AdaptivePostFilter-IVF,300,0.0,0,0.3629240000009304,0,300,300,300,0,0,0,0
22,narrow,independent,PACER-A,300,1.0,1,0.6251079998946807,6,6,6,6,0,0,0,1
23,cold,independent,PostFilter-IVF,300,0.0,0,0.35381500015319034,0,300,300,300,0,0,0,0
23,cold,independent,AdaptivePostFilter-IVF,300,0.0,0,0.30922299993108027,0,300,300,300,0,0,0,0
23,cold,independent,PACER-A,300,1.0,1,0.30964800021138217,3,3,3,3,0,0,0,1
0,broad,independent,PostFilter-IVF,600,0.9,0,0.5633789999137662,291,600,600,600,0,0,0,0
0,broad,independent,AdaptivePostFilter-IVF,600,0.8,0,0.6013540000822104,293,600,600,600,0,0,0,0
0,broad,independent,PACER-A,600,0.9,0,1.9550890001482912,547,600,600,600,0,0,0,0
1,medium,independent,PostFilter-IVF,600,0.5,0,0.6495869999980641,11,600,600,600,0,0,0,0
1,medium,independent,AdaptivePostFilter-IVF,600,0.4,0,0.6528490000619058,10,600,600,600,0,0,0,0
1,medium,independent,PACER-A,600,1.0,1,4.843243000095754,184,204,204,204,0,0,0,1
2,narrow,independent,PostFilter-IVF,600,0.16666666666666666,0,0.6028279999554798,1,600,600,600,0,0,0,0
2,narrow,independent,AdaptivePostFilter-IVF,600,0.16666666666666666,0,0.610076999919329,1,600,600,600,0,0,0,0
2,narrow,independent,PACER-A,600,1.0,1,0.39298500018958293,6,6,6,6,0,0,0,1
3,cold,independent,PostFilter-IVF,600,0.0,0,0.5508659999122756,0,600,600,600,0,0,0,0
3,cold,independent,AdaptivePostFilter-IVF,600,0.0,0,0.56023299998742,0,600,600,600,0,0,0,0
3,cold,independent,PACER-A,600,1.0,1,0.18602599993755575,1,1,1,1,0,0,0,1
4,broad,independent,PostFilter-IVF,600,0.9,0,0.580205999995087,254,600,600,600,0,0,0,0
4,broad,independent,AdaptivePostFilter-IVF,600,0.8,0,0.5761410000104661,264,600,600,600,0,0,0,0
4,broad,independent,PACER-A,600,0.9,0,1.8078779999086692,558,600,600,600,0,0,0,0
5,medium,independent,PostFilter-IVF,600,0.5,0,0.612342000067656,15,600,600,600,0,0,0,0
5,medium,independent,AdaptivePostFilter-IVF,600,0.5,0,0.5570329999500245,11,600,600,600,0,0,0,0
5,medium,independent,PACER-A,600,1.0,1,4.870244000130697,182,205,205,205,0,0,0,1
6,narrow,independent,PostFilter-IVF,600,0.1111111111111111,0,0.6353030000809667,1,600,600,600,0,0,0,0
6,narrow,independent,AdaptivePostFilter-IVF,600,0.1111111111111111,0,0.61544999994112,1,600,600,600,0,0,0,0
6,narrow,independent,PACER-A,600,1.0,1,0.6487559999186487,9,9,9,9,0,0,0,1
7,cold,independent,PostFilter-IVF,600,0.0,0,0.7114609998097876,0,600,600,600,0,0,0,0
7,cold,independent,AdaptivePostFilter-IVF,600,0.0,0,0.9584760000507231,0,600,600,600,0,0,0,0
7,cold,independent,PACER-A,600,1.0,1,0.37323600008676294,2,2,2,2,0,0,0,1
8,broad,independent,PostFilter-IVF,600,0.3,0,0.7764259999021306,273,600,600,600,0,0,0,0
8,broad,independent,AdaptivePostFilter-IVF,600,0.2,0,0.9566759999870555,276,600,600,600,0,0,0,0
8,broad,independent,PACER-A,600,0.3,0,2.7520589999312506,544,600,600,600,0,0,0,0
9,medium,independent,PostFilter-IVF,600,0.8,0,0.7687740001074417,20,600,600,600,0,0,0,0
