query_id,regime,correlation,method,n,dim,k,allowed_count,selectivity,returned,recall_at_k,secure_topk_exact,failure_mode,policy_violations,deleted_violations,tenant_violations,explanation_valid,explanation_total,explanation_accuracy,latency_ms,raw_candidates,candidates,distance_evals,policy_checks,summary_checks,visited_cluster_count,certified,certified_and_exact,certificate_false_positive,certificate_gap,truncated_visible_slice
4,broad,independent,ExactSecure,8000,64,10,3738,0.46725,10,1.0,1,none,0,0,0,10,10,1.0,4.111219999913374,8000,3738,3738,8000,0,0,1,1,0,0.0,0
4,broad,independent,PreFilter-Exact,8000,64,10,3738,0.46725,10,1.0,1,none,0,0,0,10,10,1.0,4.18613900001219,8000,3738,3738,8000,0,0,1,1,0,0.0,0
4,broad,independent,BitmapSlice-Exact,8000,64,10,3738,0.46725,10,1.0,1,none,0,0,0,10,10,1.0,6.836779999957798,3984,3738,3738,3984,0,0,1,1,0,0.0,0
4,broad,independent,ScalarOnly,8000,64,10,3738,0.46725,10,0.0,0,ranking_truncation,0,0,0,10,10,1.0,3.8395069998387044,8000,3738,0,8000,0,0,0,1,0,0.0,0
4,broad,independent,PostFilter-IVF,8000,64,10,3738,0.46725,10,0.9,0,ranking_truncation,0,0,0,10,10,1.0,0.9384729999055708,1182,510,1182,1182,0,8,0,1,0,0.0,0
4,broad,independent,AdaptivePostFilter-IVF,8000,64,10,3738,0.46725,10,1.0,1,none,0,0,0,10,10,1.0,4.390591000174027,4800,2219,4800,4800,0,37,0,1,0,0.0,0
4,broad,independent,ExactPrefix-PostFilter,8000,64,10,3738,0.46725,10,1.0,1,none,0,0,0,10,10,1.0,2.4576979999437754,2400,1075,8000,2400,0,0,0,1,0,0.0,0
4,broad,independent,TenantPartition-IVF,8000,64,10,3738,0.46725,10,0.9,0,ranking_truncation,0,0,0,10,10,1.0,0.8477330000005168,1182,510,1182,1182,0,8,0,1,0,0.0,0
4,broad,independent,PreFilter-IVF,8000,64,10,3738,0.46725,10,0.9,0,ranking_truncation,0,0,0,10,10,1.0,1.3435890000437212,1182,510,510,1182,8,8,0,1,0,0.0,0
4,broad,independent,PACER-A,8000,64,10,3738,0.46725,10,1.0,1,none,0,0,0,10,10,1.0,7.1792400001413625,2400,2255,2400,2400,38,38,0,1,0,0.5793620347976685,1
4,broad,independent,PACER-C,8000,64,10,3738,0.46725,10,1.0,1,none,0,0,0,10,10,1.0,15.570533000072828,3984,3738,3984,3984,64,64,1,1,0,0.0,0
4,broad,independent,PACER-X,8000,64,10,3738,0.46725,10,1.0,1,none,0,0,0,10,10,1.0,13.09162000006836,3984,3738,3984,3984,64,64,1,1,0,0.0,0
4,broad,independent,PACER-A-NoSlices,8000,64,10,3738,0.46725,10,1.0,1,none,0,0,0,10,10,1.0,2.534642000000531,2400,1051,2400,2400,19,19,0,1,0,0.6041191220283508,1
4,broad,independent,PACER-A-NoBounds,8000,64,10,3738,0.46725,10,1.0,1,none,0,0,0,10,10,1.0,7.016797000005681,2400,2250,2400,2400,38,38,0,1,0,0.0,1
4,broad,independent,StaleNoRecheck,8000,64,10,3738,0.46725,10,0.9,0,ranking_truncation,0,1,0,9,10,0.9,0.9486569999808125,1182,548,1182,1182,0,8,0,1,0,0.0,0
4,broad,independent,NaiveNoPolicy,8000,64,10,3738,0.46725,10,0.5,0,ranking_truncation,0,0,5,5,10,0.5,0.4308459999720071,1182,1182,1182,0,0,8,0,1,0,0.0,0
5,medium,independent,ExactSecure,8000,64,10,182,0.02275,10,1.0,1,none,0,0,0,10,10,1.0,3.9105880000533944,8000,182,182,8000,0,0,1,1,0,0.0,0
5,medium,independent,PreFilter-Exact,8000,64,10,182,0.02275,10,1.0,1,none,0,0,0,10,10,1.0,3.798397000082332,8000,182,182,8000,0,0,1,1,0,0.0,0
5,medium,independent,BitmapSlice-Exact,8000,64,10,182,0.02275,10,1.0,1,none,0,0,0,10,10,1.0,0.46165300000211573,205,182,182,205,0,0,1,1,0,0.0,0
5,medium,independent,ScalarOnly,8000,64,10,182,0.02275,10,0.0,0,ranking_truncation,0,0,0,10,10,1.0,3.916128999890134,8000,182,0,8000,0,0,0,1,0,0.0,0
5,medium,independent,PostFilter-IVF,8000,64,10,182,0.02275,10,0.5,0,ranking_truncation,0,0,0,10,10,1.0,0.8571140001549793,1042,24,1042,1042,0,8,0,1,0,0.0,0
5,medium,independent,AdaptivePostFilter-IVF,8000,64,10,182,0.02275,10,0.9,0,ranking_truncation,0,0,0,10,10,1.0,4.518050999877232,4800,91,4800,4800,0,39,0,1,0,0.0,0
5,medium,independent,ExactPrefix-PostFilter,8000,64,10,182,0.02275,10,1.0,1,none,0,0,0,10,10,1.0,2.0827509999890026,2400,52,8000,2400,0,0,0,1,0,0.0,0
5,medium,independent,TenantPartition-IVF,8000,64,10,182,0.02275,10,0.5,0,ranking_truncation,0,0,0,10,10,1.0,0.493880000021818,1042,24,1042,1042,0,8,0,1,0,0.0,0
5,medium,independent,PreFilter-IVF,8000,64,10,182,0.02275,10,0.5,0,ranking_truncation,0,0,0,10,10,1.0,1.161117000037848,1136,28,28,1136,10,8,0,1,0,0.0,0
5,medium,independent,PACER-A,8000,64,10,182,0.02275,10,1.0,1,none,0,0,0,10,10,1.0,4.22649500001171,205,182,205,205,64,57,1,1,0,0.0,0
5,medium,independent,PACER-C,8000,64,10,182,0.02275,10,1.0,1,none,0,0,0,10,10,1.0,4.150061000018468,205,182,205,205,64,57,1,1,0,0.0,0
5,medium,independent,PACER-X,8000,64,10,182,0.02275,10,1.0,1,none,0,0,0,10,10,1.0,4.0205909999713185,205,182,205,205,64,57,1,1,0,0.0,0
5,medium,independent,PACER-A-NoSlices,8000,64,10,182,0.02275,10,0.7,0,ranking_truncation,0,0,0,10,10,1.0,2.2952169999825855,2400,47,2400,2400,19,19,0,1,0,0.8126288056373596,1
5,medium,independent,PACER-A-NoBounds,8000,64,10,182,0.02275,10,1.0,1,none,0,0,0,10,10,1.0,4.107811000039874,205,182,205,205,64,57,1,1,0,0.0,0
5,medium,independent,StaleNoRecheck,8000,64,10,182,0.02275,10,0.5,0,ranking_truncation,0,2,0,8,10,0.8,0.758609000058641,1042,28,1042,1042,0,8,0,1,0,0.0,0
5,medium,independent,NaiveNoPolicy,8000,64,10,182,0.02275,10,0.0,0,ranking_truncation,10,1,8,0,10,0.0,0.2486719999978959,1042,1042,1042,0,0,8,0,1,0,0.0,0
6,narrow,independent,ExactSecure,8000,64,10,9,0.001125,9,1.0,1,none,0,0,0,9,9,1.0,4.3318999998973595,8000,9,9,8000,0,0,1,1,0,0.0,0
6,narrow,independent,PreFilter-Exact,8000,64,10,9,0.001125,9,1.0,1,none,0,0,0,9,9,1.0,4.086379999989731,8000,9,9,8000,0,0,1,1,0,0.0,0
6,narrow,independent,BitmapSlice-Exact,8000,64,10,9,0.001125,9,1.0,1,none,0,0,0,9,9,1.0,0.08303899994643871,9,9,9,9,0,0,1,1,0,0.0,0
6,narrow,independent,ScalarOnly,8000,64,10,9,0.001125,9,1.0,0,ranking_truncation,0,0,0,9,9,1.0,4.000487999974212,8000,9,0,8000,0,0,0,1,0,0.0,0
6,narrow,independent,PostFilter-IVF,8000,64,10,9,0.001125,1,0.1111111111111111,0,candidate_starvation,0,0,0,1,1,1.0,1.0947480000140786,836,1,836,836,0,8,0,1,0,0.0,0
6,narrow,independent,AdaptivePostFilter-IVF,8000,64,10,9,0.001125,4,0.4444444444444444,0,candidate_starvation,0,0,0,4,4,1.0,4.140958999869326,4800,4,4800,4800,0,41,0,1,0,0.0,0
6,narrow,independent,ExactPrefix-PostFilter,8000,64,10,9,0.001125,2,0.2222222222222222,0,candidate_starvation,0,0,0,2,2,1.0,2.031236999982866,2400,2,8000,2400,0,0,0,1,0,0.0,0
6,narrow,independent,TenantPartition-IVF,8000,64,10,9,0.001125,1,0.1111111111111111,0,candidate_starvation,0,0,0,1,1,1.0,0.4483230000005278,836,1,836,836,0,8,0,1,0,0.0,0
6,narrow,independent,PreFilter-IVF,8000,64,10,9,0.001125,9,1.0,1,none,0,0,0,9,9,1.0,1.438978999885876,1270,9,9,1270,62,8,0,1,0,0.0,0
6,narrow,independent,PACER-A,8000,64,10,9,0.001125,9,1.0,1,none,0,0,0,9,9,1.0,0.5926799999542709,9,9,9,9,62,8,1,1,0,0.0,0
6,narrow,independent,PACER-C,8000,64,10,9,0.001125,9,1.0,1,none,0,0,0,9,9,1.0,0.54397600001721,9,9,9,9,62,8,1,1,0,0.0,0
6,narrow,independent,PACER-X,8000,64,10,9,0.001125,9,1.0,1,none,0,0,0,9,9,1.0,0.5195620001359202,9,9,9,9,62,8,1,1,0,0.0,0
6,narrow,independent,PACER-A-NoSlices,8000,64,10,9,0.001125,3,0.3333333333333333,0,candidate_starvation,0,0,0,3,3,1.0,1.9565850000162754,2400,3,2400,2400,19,19,0,1,0,0.0,1
6,narrow,independent,PACER-A-NoBounds,8000,64,10,9,0.001125,9,1.0,1,none,0,0,0,9,9,1.0,0.5393880001065554,9,9,9,9,62,8,1,1,0,0.0,0
6,narrow,independent,StaleNoRecheck,8000,64,10,9,0.001125,1,0.1111111111111111,0,candidate_starvation,0,0,0,1,1,1.0,0.648473000183003,836,1,836,836,0,8,0,1,0,0.0,0
6,narrow,independent,NaiveNoPolicy,8000,64,10,9,0.001125,10,0.0,0,ranking_truncation,10,2,10,0,10,0.0,0.20284399988668156,836,836,836,0,0,8,0,1,0,0.0,0
7,cold,independent,ExactSecure,8000,64,10,2,0.00025,2,1.0,1,none,0,0,0,2,2,1.0,3.914540000096167,8000,2,2,8000,0,0,1,1,0,0.0,0
7,cold,independent,PreFilter-Exact,8000,64,10,2,0.00025,2,1.0,1,none,0,0,0,2,2,1.0,3.826338999942891,8000,2,2,8000,0,0,1,1,0,0.0,0
7,cold,independent,BitmapSlice-Exact,8000,64,10,2,0.00025,2,1.0,1,none,0,0,0,2,2,1.0,0.07718300003034528,2,2,2,2,0,0,1,1,0,0.0,0
7,cold,independent,ScalarOnly,8000,64,10,2,0.00025,2,1.0,0,ranking_truncation,0,0,0,2,2,1.0,3.7677330001315568,8000,2,0,8000,0,0,0,1,0,0.0,0
7,cold,independent,PostFilter-IVF,8000,64,10,2,0.00025,0,0.0,0,candidate_starvation,0,0,0,0,0,1.0,0.7365690000824543,939,0,939,939,0,8,0,1,0,0.0,0
7,cold,independent,AdaptivePostFilter-IVF,8000,64,10,2,0.00025,2,1.0,1,none,0,0,0,2,2,1.0,4.336903999956121,4800,2,4800,4800,0,38,0,1,0,0.0,0
7,cold,independent,ExactPrefix-PostFilter,8000,64,10,2,0.00025,1,0.5,0,candidate_starvation,0,0,0,1,1,1.0,2.096116000075199,2400,1,8000,2400,0,0,0,1,0,0.0,0
7,cold,independent,TenantPartition-IVF,8000,64,10,2,0.00025,0,0.0,0,candidate_starvation,0,0,0,0,0,1.0,0.41427800010751525,939,0,939,939,0,8,0,1,0,0.0,0
7,cold,independent,PreFilter-IVF,8000,64,10,2,0.00025,2,1.0,1,none,0,0,0,2,2,1.0,2.98185800011197,356,2,2,356,64,2,0,1,0,0.0,0
